,NAME,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0046PE-%Owner Occup HU,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,crime,%DP03_0092E-Median Earning Workers,%DP03_0093E-Median Earnings Male FT Workers,%DP03_0094E-Median Earnings Female FT Workers,%DP04_0101E-Med Onwer Monthly Mortgage,%DP04_0134E-Median Gross Rent,%DP05_0070PE-%H&L race,%DP04_0045PE-%Occup HU,%DP02_0015E-Avg HH Size,%DP02_0016E-Avg Fam Size,COUNTYFP,TRACTCE,STATEFP,index,AFFGEOID,GEOID
1022,"Census Tract 886, Kings County, New York",24.1,50.3,4.6,19.0,0.0,15.0,9.7,8.6,93.2,1.1,43.5,23.4,1.0,19.5,22.6,33.4,11.9,8.3,8.3,0.0,19.4,13.7,5.1,2.8,29.3,11.3,30.4,4.7,37.5,37.5,12.5,24.0,0.0,54.7,94.9,0.0,0.0,47.6,0.0,2.6,5.7,14.1,3.16,4.1,26.7,7.4,0.0,4.4,17.8,6.7,17.5,0.8,0.0,5.1,low,79.28388271275875,67.74944005307768,83.33891859366206,86.0039282835919,84.41798128453001,123.59910441115572,100.0,79.90728426128808,95.26667496460398,047,088600,36,525,1400000US36047088600,36047088600
1023,"Census Tract 888, Kings County, New York",40.0,28.0,6.6,12.0,0.0,19.0,7.6,13.6,95.5,0.7,43.0,17.5,0.0,6.7,25.0,37.9,6.8,6.3,6.6,0.0,12.6,10.3,11.5,6.1,26.1,4.0,23.0,5.1,52.8,52.8,9.7,10.5,25.9,25.0,95.6,0.0,3.0,22.2,0.0,0.0,2.8,25.2,3.57,0.4,32.6,2.4,0.0,3.0,48.5,4.5,15.9,0.2,0.0,1.4,high,84.04852096491197,73.51677445793794,87.5532433276288,85.27153473373161,89.56123765848595,119.87901937404908,100.0,101.40700199975126,95.84934575949451,047,088800,36,4031,1400000US36047088800,36047088800
1024,"Census Tract 912, Kings County, New York",40.5,49.6,1.7,33.0,28.1,0.0,13.5,8.7,93.8,0.2,80.1,26.4,0.0,24.6,31.2,45.7,4.0,2.7,9.1,0.0,36.8,14.1,0.4,0.0,27.5,18.2,68.4,0.0,25.1,25.1,6.1,37.9,0.0,47.9,95.4,,4.6,89.1,0.0,0.0,0.4,0.0,,1.0,27.0,,,,,5.9,14.5,3.2,0.0,14.1,high,54.74297374487661,49.18430555057957,65.05428341109983,,34.21979907472013,161.11717133577392,100.0,80.62394151923684,99.34537052883779,047,091200,36,4790,1400000US36047091200,36047091200
1025,"Census Tract 950, Kings County, New York",35.4,23.6,2.6,13.0,11.7,17.3,6.8,10.8,96.0,0.2,50.1,27.7,0.4,5.8,30.2,30.1,9.9,6.1,4.5,0.7,3.5,6.8,16.3,5.4,29.9,4.2,18.0,6.1,65.2,65.2,9.5,6.1,0.0,14.3,93.5,0.0,1.9,1.9,0.0,1.9,2.1,54.3,3.26,5.7,29.6,2.2,0.0,0.0,72.7,3.9,20.8,0.3,0.4,10.2,low,106.58989358384613,98.7757809289262,105.55519824933924,113.48612434501541,104.09950900886804,82.7646826084967,100.0,104.27363103154634,99.05403513139251,047,095000,36,3005,1400000US36047095000,36047095000
1026,"Census Tract 560, Kings County, New York",14.9,32.3,3.0,45.0,0.0,0.0,3.5,4.8,97.7,0.0,48.3,60.3,1.7,5.2,39.0,20.8,10.2,7.9,14.2,0.0,5.4,9.3,9.8,5.1,37.6,4.2,19.7,6.9,49.8,49.8,8.9,8.2,0.0,18.4,94.6,0.0,1.9,61.5,0.0,5.6,3.2,38.2,2.98,0.0,21.7,1.9,4.5,3.9,48.1,8.2,25.7,0.0,0.0,86.5,low,93.10687392104046,66.70527565031509,108.18492095768595,89.49151661625984,101.15070868779999,101.45162139954405,100.0,89.94048587257089,90.8966440029249,047,056000,36,333,1400000US36047056000,36047056000
1027,"Census Tract 551, Kings County, New York",7.8,51.5,9.5,82.0,0.0,13.3,4.1,5.2,85.7,1.1,65.9,58.7,5.5,3.3,56.8,8.4,11.8,10.9,13.9,0.8,4.6,7.2,18.9,11.5,22.5,3.4,14.6,17.7,63.7,63.7,8.8,5.6,0.0,0.0,90.8,0.0,2.6,37.1,0.6,7.3,4.3,18.0,2.51,4.2,22.6,0.0,0.0,1.0,31.0,7.6,12.0,1.5,0.3,65.1,high,119.63472769914931,113.03034418813057,125.24925332403583,111.42844722874132,104.373816015479,151.94672915127848,100.0,82.05725603513442,93.80999797737762,047,055100,36,1025,1400000US36047055100,36047055100
1028,"Census Tract 554, Kings County, New York",14.5,36.7,6.2,0.0,0.0,0.0,2.1,7.6,89.6,5.6,37.0,66.0,1.3,7.6,29.9,25.9,9.8,8.9,12.4,0.0,5.9,11.4,9.3,2.4,19.9,2.2,27.1,2.0,44.7,44.7,10.5,21.3,22.7,0.0,90.3,0.0,2.6,58.3,0.0,12.5,7.9,12.4,3.04,3.2,20.2,0.0,4.0,4.5,26.9,8.5,15.5,0.0,6.0,84.0,low,90.07734970468721,82.07096012840373,83.52405425745937,,98.75052237995388,128.15548763489875,100.0,98.54037296795616,101.67605370839995,047,055400,36,2064,1400000US36047055400,36047055400
1029,"Census Tract 562, Kings County, New York",8.4,18.5,1.3,0.0,0.0,0.0,7.9,7.6,94.0,0.0,69.2,35.8,4.4,5.3,67.9,4.9,5.2,11.6,9.9,0.0,5.3,8.6,8.2,22.3,47.4,0.0,1.1,27.4,77.6,77.6,1.8,4.3,0.0,,95.0,0.0,0.0,0.0,0.0,0.0,0.0,96.3,3.18,5.1,25.3,1.1,0.0,0.0,61.8,6.7,27.7,0.0,5.8,94.7,low,155.2612273572949,174.74462257186119,127.66397977765024,104.45327056340538,,49.3992687485557,100.0,112.51518949795721,104.00673688796213,047,056200,36,1743,1400000US36047056200,36047056200
1030,"Census Tract 574, Kings County, New York",9.7,25.9,3.6,36.0,8.1,50.7,3.8,6.2,96.5,0.1,46.8,69.5,4.2,3.8,44.6,18.7,4.4,6.7,12.0,0.0,7.3,8.0,13.2,9.2,37.2,4.3,14.2,11.8,60.7,60.7,3.6,8.2,0.0,15.6,95.3,0.0,4.1,1.3,0.0,1.2,3.4,71.6,3.17,1.3,22.2,0.0,0.0,0.0,77.4,5.3,27.4,0.0,0.6,47.1,low,106.7661751259448,134.96865450821872,113.75491652010395,84.2950100005846,88.66973988700026,83.8316837431707,100.0,105.70694554744391,101.67605370839995,047,057400,36,3318,1400000US36047057400,36047057400
1031,"Census Tract 578, Kings County, New York",9.5,28.7,7.5,0.0,0.0,0.0,5.0,8.2,92.7,0.5,38.5,73.0,2.3,5.4,24.9,15.5,19.1,8.3,12.0,0.0,6.1,7.5,14.0,11.2,29.4,4.8,25.4,12.5,36.0,36.0,17.9,17.8,0.0,,94.1,0.0,4.7,30.1,0.8,2.9,1.5,32.6,3.15,1.2,28.7,0.0,0.0,0.0,79.5,8.5,19.4,0.6,2.8,62.3,low,89.01966045209507,83.83536271539423,85.43513207730258,73.62298970262061,92.99007524112322,97.78921209944679,100.0,111.08187498205969,105.75474927263376,047,057800,36,4776,1400000US36047057800,36047057800
1032,"Census Tract 590, Kings County, New York",15.0,19.6,6.8,72.0,0.0,0.0,13.6,3.2,90.6,1.9,41.4,68.8,2.6,4.6,47.9,24.8,8.2,10.1,8.7,0.0,9.4,5.6,11.8,8.0,23.3,4.2,30.4,9.9,48.7,48.7,8.7,22.1,13.3,0.0,92.9,0.0,0.0,0.7,0.0,1.2,1.5,47.1,3.3,1.9,27.2,1.7,2.7,0.0,64.1,7.6,16.7,1.0,1.0,49.2,low,97.1135015421693,106.64049235770644,95.6653705316507,83.66724410070435,103.96235550556256,57.070141770806615,100.0,113.23184675590599,99.63670592628306,047,059000,36,3321,1400000US36047059000,36047059000
1033,"Census Tract 616, Kings County, New York",10.8,31.3,2.5,0.0,0.0,100.0,1.9,5.3,87.4,0.0,50.3,59.4,0.7,9.3,68.1,8.5,9.2,16.2,13.5,0.0,5.3,8.9,8.0,22.8,52.9,3.0,5.7,32.0,57.9,57.9,3.0,2.5,0.0,0.0,87.1,2.5,0.0,2.6,0.0,0.7,0.0,90.5,2.27,0.0,22.4,1.4,0.9,0.0,39.0,1.3,56.8,0.0,0.0,91.8,high,158.51739927063218,153.44330682676858,165.72627968952722,138.63163622355142,,42.247477359389435,100.0,79.90728426128808,78.95189270766873,047,061600,36,3550,1400000US36047061600,36047061600
1034,"Census Tract 656, Kings County, New York",8.3,21.5,0.5,0.0,0.0,0.0,5.2,7.6,96.9,0.0,80.8,26.1,18.3,0.5,31.8,20.4,9.2,6.1,19.1,0.0,1.4,2.9,25.9,7.5,34.0,0.0,4.9,9.5,75.5,75.5,4.4,7.3,0.0,0.0,97.8,2.6,0.0,1.2,0.9,2.3,2.8,83.1,2.97,3.8,15.1,0.8,0.0,0.0,37.7,9.0,20.6,0.0,0.6,80.3,low,130.47352423047457,113.10272993528912,145.03687158366228,78.64511690166249,78.93184115231034,51.158378727342566,100.0,101.04867337077684,96.14068115693979,047,065600,36,4441,1400000US36047065600,36047065600
1035,"Census Tract 672, Kings County, New York",15.5,13.7,3.1,43.0,0.0,0.0,10.0,10.0,92.3,0.0,50.4,36.7,2.3,6.1,46.0,20.1,11.8,5.6,2.7,0.0,1.7,10.7,11.8,7.9,32.2,0.0,14.4,9.2,57.5,57.5,6.4,8.0,0.0,40.0,93.8,0.0,10.6,1.2,0.0,7.4,0.0,69.3,3.76,7.9,36.7,0.0,0.0,0.0,46.4,13.7,18.2,0.0,0.0,11.4,low,109.67985718606177,93.57848428293978,90.41189723314423,85.27153473373161,93.67584275765068,48.591808430424024,100.0,129.71496368872775,113.62080500365612,047,067200,36,478,1400000US36047067200,36047067200
1036,"Census Tract 702.01, Kings County, New York",13.5,27.5,1.4,0.0,0.0,0.0,2.8,6.1,96.8,0.0,66.5,44.9,4.0,3.9,50.0,15.0,22.9,10.1,10.6,0.7,5.3,4.2,13.7,17.2,46.2,1.3,5.5,19.8,71.4,71.4,2.9,3.5,44.6,40.7,89.0,4.2,0.0,0.0,0.0,3.9,0.4,84.1,2.78,2.1,29.4,2.7,0.0,1.3,59.2,5.4,31.6,0.0,0.0,86.8,low,126.07655890898435,97.79676369860631,112.53660440995392,139.5384091900451,113.70025424025243,175.1323754290594,100.0,94.9570866782123,94.1013333748229,047,070201,36,4136,1400000US36047070201,36047070201
1037,"Census Tract 730, Kings County, New York",28.3,20.0,2.6,65.0,16.6,0.0,3.5,11.9,92.2,1.2,49.3,14.3,2.0,11.0,47.8,17.1,16.8,4.6,3.5,0.0,0.0,10.4,20.4,10.9,44.9,0.7,15.8,9.4,63.2,63.2,8.7,1.0,0.0,0.0,94.0,0.0,7.4,5.3,0.0,4.3,0.0,81.4,3.22,1.6,24.8,0.0,2.8,0.0,54.9,9.0,26.0,0.0,4.9,12.9,low,133.09760090000083,126.59724284932837,125.81063243361478,102.430469330458,137.7706940703662,66.38477329782559,100.0,110.72354635308528,102.2587245032905,047,073000,36,3810,1400000US36047073000,36047073000
1038,"Census Tract 299, Kings County, New York",33.6,37.9,6.0,9.0,17.0,10.0,10.2,8.7,90.9,0.4,70.1,28.6,1.1,7.1,26.5,35.1,14.6,3.4,8.3,0.0,19.7,9.9,12.2,1.4,13.9,6.1,32.3,0.0,38.3,38.3,6.2,25.0,0.0,20.7,93.3,0.0,5.3,12.3,0.9,2.3,4.5,19.7,2.99,1.9,31.0,0.0,0.0,0.0,64.7,5.3,15.9,0.0,0.0,6.6,low,81.17009521321475,65.42585756928709,80.7709077732478,95.66454796508215,83.38933000973883,85.59079372195758,100.0,101.76533062872565,107.50276165730541,047,029900,36,755,1400000US36047029900,36047029900
1039,"Census Tract 221, Kings County, New York",15.1,64.4,26.7,0.0,0.0,40.3,11.4,5.3,78.6,1.0,77.3,20.6,3.0,6.7,54.4,22.1,4.3,7.3,25.6,0.4,6.5,4.8,6.2,14.6,14.8,5.4,18.1,7.8,64.6,64.6,9.6,21.0,10.5,30.0,91.5,0.0,3.3,18.0,1.5,7.8,14.2,12.0,2.93,4.6,34.2,16.9,0.0,0.0,23.1,3.7,11.3,0.0,0.8,37.4,high,114.68877128940886,99.15942538886671,98.22939993994032,127.40160179236057,89.90412141674967,115.09193320226844,100.0,78.47396974539053,78.66055731022348,047,022100,36,616,1400000US36047022100,36047022100
1040,"Census Tract 224, Kings County, New York",6.8,10.5,2.3,0.0,40.0,0.0,9.7,4.5,94.9,1.0,73.0,73.3,0.2,2.0,35.1,17.8,10.0,4.9,8.6,0.6,2.0,9.6,12.1,3.3,14.3,10.3,35.7,3.7,30.2,30.2,6.5,31.9,16.8,0.0,89.7,0.0,0.0,23.7,0.0,3.2,3.2,19.4,4.17,3.5,33.1,0.0,0.0,0.0,30.8,15.0,6.1,0.0,0.3,76.5,low,53.81371818724207,78.41728954057416,94.14447110002548,92.10720786576084,102.3850902175494,167.02893437923797,100.0,161.96454029642246,140.1323261711759,047,022400,36,3665,1400000US36047022400,36047022400
1041,"Census Tract 231, Kings County, New York",12.3,53.8,14.7,0.0,0.0,23.4,4.1,4.3,88.7,0.6,80.0,23.7,7.5,5.3,52.7,15.0,14.4,8.2,18.7,0.0,7.8,3.4,10.9,9.1,25.9,1.8,15.1,14.2,75.2,75.2,9.5,2.0,0.0,0.0,93.5,0.0,0.0,26.1,1.1,8.0,3.6,32.6,2.88,4.1,30.0,0.0,0.0,0.0,33.8,5.0,15.6,1.9,2.6,50.2,low,127.6983490962923,105.60175688598076,123.09132795246292,94.30438851534164,108.96845837621298,104.0181916964626,100.0,80.62394151923684,87.10928383613638,047,023100,36,1225,1400000US36047023100,36047023100
1042,"Census Tract 236, Kings County, New York",2.5,19.3,1.0,0.0,,,15.2,2.8,96.8,0.5,79.2,80.5,0.2,5.5,40.4,8.6,10.0,9.1,6.6,0.0,11.8,23.9,4.4,0.7,29.2,7.6,60.2,0.8,21.0,21.0,1.8,53.2,64.9,,90.0,0.0,3.7,57.9,0.0,7.1,4.8,9.9,4.32,1.4,45.0,0.0,0.0,0.0,50.3,23.9,11.0,0.0,0.0,93.2,low,40.6983714550994,69.27496967444485,45.72452754581082,98.28023921458309,98.54479212499564,173.02721102821613,100.0,140.46482255795928,132.84894123504407,047,023600,36,1512,1400000US36047023600,36047023600
1043,"Census Tract 247, Kings County, New York",23.7,55.1,14.7,38.0,17.3,9.0,12.5,4.4,87.4,1.1,76.0,21.5,3.1,6.8,41.3,26.0,3.8,6.9,11.9,0.0,14.1,14.6,16.4,0.9,19.6,10.4,29.1,1.9,63.1,63.1,6.5,30.8,55.9,52.1,91.7,0.0,3.9,30.7,0.1,6.3,12.8,11.1,2.66,6.4,25.9,5.2,0.0,0.0,38.8,8.6,8.6,1.5,0.0,21.8,high,68.84549711277194,92.98311151256044,76.19626524199813,112.4747237285417,105.47104404192295,73.85378124054357,100.0,88.14884272769896,100.21937672117359,047,024700,36,509,1400000US36047024700,36047024700
1044,"Census Tract 249, Kings County, New York",20.9,51.0,14.1,0.0,0.0,0.0,6.0,6.4,88.1,1.9,67.1,19.1,3.3,7.7,51.1,16.2,14.2,8.6,14.3,0.0,9.7,10.9,15.0,9.9,12.1,5.6,11.6,12.6,68.0,68.0,9.7,9.3,0.0,20.0,90.8,0.0,2.7,6.9,0.0,7.0,12.1,23.0,2.72,8.0,22.2,6.4,0.0,0.0,33.7,2.9,11.8,0.8,0.3,31.1,high,101.52809501786942,120.54941367422856,91.01906258215692,95.90867914836888,105.26531378696473,124.1758617812498,100.0,84.20722780898072,89.43996701569853,047,024900,36,3515,1400000US36047024900,36047024900
1045,"Census Tract 256, Kings County, New York",21.2,20.0,7.2,74.0,0.0,0.0,13.8,4.5,90.4,3.9,38.8,79.8,1.5,8.8,22.3,32.4,7.6,8.1,5.3,0.0,4.3,16.9,11.1,1.8,37.2,6.8,24.6,1.1,38.0,38.0,10.7,23.8,34.7,55.4,89.2,0.0,0.0,11.8,0.0,0.8,0.0,52.4,3.37,4.6,24.9,5.2,5.0,0.0,68.4,10.2,20.6,0.0,0.6,27.7,low,61.38375126650874,68.72302835236064,73.17437343937107,84.36476176723795,97.3104105952462,86.7443084621457,100.0,117.89011893257299,104.00673688796213,047,025600,36,1524,1400000US36047025600,36047025600
1046,"Census Tract 278, Kings County, New York",16.1,39.0,4.7,23.0,0.0,0.0,8.9,5.4,93.1,2.1,34.8,75.3,2.0,12.1,34.1,35.5,8.1,11.7,18.1,0.0,7.3,6.9,10.7,2.4,32.3,3.6,22.7,3.4,42.5,42.5,13.0,5.3,0.0,0.0,99.2,0.0,0.0,40.7,0.0,6.0,4.7,37.2,3.22,1.9,32.8,0.0,0.0,0.0,59.1,4.7,22.2,0.0,0.0,40.9,low,89.81544569928344,96.96613724996159,81.1909467524008,93.1534843655612,96.48748957541326,94.7323980379483,100.0,98.54037296795616,106.3374200675243,047,027800,36,1614,1400000US36047027800,36047027800
1047,"Census Tract 285.01, Kings County, New York",19.5,45.3,28.7,0.0,,,9.9,0.0,87.2,0.0,69.3,71.9,2.8,7.4,33.6,19.9,18.4,3.2,24.5,0.0,3.1,7.0,25.0,18.0,12.5,12.5,14.8,0.0,40.0,40.0,23.0,28.6,,100.0,80.0,0.0,0.0,19.4,14.4,5.0,0.0,15.6,1.5,6.3,32.8,0.0,45.0,0.0,25.0,6.1,13.6,0.0,0.0,47.8,high,85.44366345523589,54.186160679237794,127.46092775929188,,145.7255972620847,13.323095249172642,100.0,121.83173385129123,104.88074308029795,047,028501,36,4045,1400000US36047028501,36047028501
1048,"Census Tract 289, Kings County, New York",28.1,48.7,8.9,6.0,18.5,11.1,7.5,8.8,89.8,2.2,72.1,26.0,2.0,13.6,26.9,27.0,8.6,3.9,11.9,0.0,9.2,4.7,15.3,1.2,30.9,4.3,35.0,0.0,59.9,59.9,8.0,32.9,32.2,54.1,87.6,4.2,8.2,22.7,0.0,1.4,4.1,23.4,3.7,3.4,25.8,0.0,6.3,0.0,32.9,5.1,14.1,10.3,0.3,30.1,high,73.45903690026913,90.65590974141192,79.44310682966922,85.69004533365178,72.34847299364677,111.60255111319941,100.0,101.40700199975126,118.57350676022577,047,028900,36,1226,1400000US36047028900,36047028900
1049,"Census Tract 291, Kings County, New York",24.5,46.2,17.3,22.0,0.0,0.0,6.0,7.8,87.1,0.0,75.2,14.8,5.6,11.1,44.9,19.3,5.7,4.2,12.2,0.0,6.5,4.3,13.8,8.8,28.3,2.9,21.2,9.4,64.3,64.3,11.8,3.9,0.0,0.0,77.4,0.0,12.9,11.0,0.9,3.7,1.2,25.2,2.96,6.0,25.1,0.0,0.0,0.0,53.2,1.8,16.5,0.0,1.1,26.5,low,102.11486072228362,75.03144621723133,98.46828466742072,98.00123214796969,96.89895008532974,84.40844111326476,100.0,92.09045764641719,90.02263781058906,047,029100,36,220,1400000US36047029100,36047029100
1050,"Census Tract 449, Kings County, New York",48.1,31.6,10.5,0.0,0.0,84.7,22.5,11.6,92.7,0.4,71.0,53.5,2.6,12.9,31.1,40.8,9.8,2.1,13.3,0.0,26.2,18.8,5.8,1.3,20.3,1.0,40.7,0.0,32.6,32.6,10.0,49.0,26.7,72.5,99.0,0.0,0.0,61.1,0.0,3.3,2.5,6.1,2.04,2.5,30.9,0.0,0.0,0.0,69.0,6.1,9.9,0.0,0.0,34.2,high,67.57375170191709,117.77703955805477,61.55462215351197,106.47607179635281,42.03754876313315,93.3481803497226,100.0,93.16544353334038,85.65260684891,047,044900,36,3113,1400000US36047044900,36047044900
1051,"Census Tract 460, Kings County, New York",13.5,34.4,3.4,0.0,11.3,0.0,8.7,15.9,94.8,1.7,48.2,74.5,1.9,6.3,33.8,25.2,7.5,8.4,6.0,0.0,6.8,13.5,13.4,7.1,23.1,4.2,21.4,8.6,42.6,42.6,10.7,20.1,0.0,31.7,93.7,9.0,4.6,54.0,0.0,6.5,5.2,36.8,2.89,0.0,33.5,0.0,1.8,2.1,35.2,9.5,18.0,0.6,1.8,51.5,low,94.78658518646657,95.00629314564287,99.76224360793957,104.13938761346529,86.54386058576513,102.8935148247792,100.0,108.21524595026457,114.20347579854666,047,046000,36,4128,1400000US36047046000,36047046000
1052,"Census Tract 485, Kings County, New York",6.1,68.3,42.7,0.0,0.0,0.0,1.6,3.0,79.5,2.3,71.3,37.4,7.4,4.9,51.6,18.9,10.7,5.8,21.9,0.2,4.5,4.3,8.0,10.5,6.6,1.4,7.8,13.8,72.5,72.5,11.6,15.4,0.0,15.8,93.6,0.0,0.0,44.1,0.0,5.3,9.1,14.3,2.67,3.7,24.1,0.0,0.0,20.4,45.3,1.5,7.6,1.0,2.3,66.1,high,101.06220808518,103.00310856298756,85.15842393463778,75.64579093556804,165.88716224799197,75.38218827129283,100.0,97.465387081033,80.40856969489509,047,048500,36,1426,1400000US36047048500,36047048500
1053,"Census Tract 508.01, Kings County, New York",26.2,39.1,9.1,0.0,0.0,15.3,15.4,5.6,91.2,1.5,45.2,54.0,2.9,9.4,24.4,37.3,11.0,5.5,10.7,0.0,7.0,10.5,9.9,2.1,21.9,1.7,28.5,3.5,49.7,49.7,18.8,21.1,29.0,30.0,92.6,0.0,3.9,89.3,0.0,3.8,8.0,3.2,3.02,0.7,25.4,0.0,0.0,0.0,22.7,5.9,13.6,0.2,0.4,24.5,low,74.89195400675706,58.24881073851339,79.05890055963825,,93.67584275765068,117.88920644722458,100.0,105.34861691846949,108.95943864453176,047,050801,36,2818,1400000US36047050801,36047050801
1054,"Census Tract 508.03, Kings County, New York",14.8,50.5,13.0,12.0,0.0,20.4,13.5,5.8,85.3,1.6,56.9,36.8,3.7,6.1,41.7,26.9,4.8,7.7,14.0,0.0,7.1,13.3,13.3,2.7,20.1,5.8,22.6,5.5,54.8,54.8,9.1,4.1,0.0,0.0,94.8,29.3,1.8,69.4,0.0,5.0,7.5,3.1,3.34,6.9,26.3,0.0,0.0,0.0,58.6,3.9,14.4,0.4,1.0,26.9,low,78.47802423459329,72.78567841163624,73.22215038486715,96.92007976484258,99.64202015143957,68.7206406467065,100.0,84.56555643795511,90.8966440029249,047,050803,36,2057,1400000US36047050803,36047050803
1055,"Census Tract 508.04, Kings County, New York",22.5,47.4,9.8,0.0,0.0,15.8,9.1,5.6,94.0,0.4,60.4,43.9,2.0,5.1,39.3,30.6,5.9,8.6,13.5,0.0,7.0,10.5,13.7,3.7,21.1,3.4,28.2,3.6,48.2,48.2,14.3,13.9,0.0,8.2,90.4,0.0,6.0,90.7,2.7,5.7,9.1,5.1,2.2,4.7,24.3,0.0,0.0,18.9,10.2,5.7,13.3,1.3,0.8,26.6,high,84.0837772733317,83.90593881887386,72.98326565738675,47.95433957418446,87.57251186055632,174.9881860865359,100.0,86.71552821180141,94.68400416971345,047,050804,36,4731,1400000US36047050804,36047050804
1056,"Census Tract 510.01, Kings County, New York",32.9,38.2,10.1,15.0,0.0,9.7,9.2,6.4,93.8,0.5,50.5,35.1,1.5,9.7,33.6,35.6,9.3,8.0,14.2,0.0,7.3,10.7,10.4,4.7,25.1,4.2,27.1,4.6,47.0,47.0,15.5,11.4,76.9,16.0,93.9,,4.4,85.3,0.0,2.9,9.2,0.0,,4.6,30.7,,,,,6.0,14.7,0.6,0.6,21.1,low,75.2621452451643,92.50355593763479,73.50283993965661,,96.76179658202423,120.19623592760081,100.0,103.1986451446232,104.29807228540741,047,051001,36,4372,1400000US36047051001,36047051001
1057,"Census Tract 510.02, Kings County, New York",23.1,39.7,4.3,0.0,22.9,28.6,9.6,6.3,92.3,0.2,58.1,41.7,4.0,4.0,28.7,34.4,10.0,3.4,11.1,0.0,4.9,12.4,12.8,2.2,22.1,1.8,29.8,3.7,53.9,53.9,7.5,7.8,0.0,18.4,94.0,0.0,0.8,91.1,0.0,7.4,14.1,3.3,3.47,7.6,26.2,0.0,0.0,0.0,13.3,6.1,13.7,0.0,1.9,17.8,low,76.50367096308796,72.5051836413967,78.61497310773717,139.5384091900451,93.05865199277599,132.88489806967,100.0,91.01547175949403,98.47136433650196,047,051002,36,602,1400000US36047051002,36047051002
1058,"Census Tract 516.01, Kings County, New York",32.1,40.6,6.6,40.0,11.4,15.9,11.7,4.9,95.3,0.0,60.3,34.5,0.9,6.8,36.7,26.3,6.8,5.6,13.2,0.0,6.8,4.9,14.0,0.5,25.1,5.4,32.3,0.0,57.9,57.9,7.3,14.4,0.0,21.8,91.5,0.0,3.8,64.2,0.0,5.5,6.0,2.6,2.08,3.5,15.9,0.0,0.0,0.0,24.0,5.7,15.0,0.0,0.2,8.1,low,94.630450106322,78.23994446003563,88.62225248310358,,92.16715422129029,149.98575409295867,100.0,95.67374393616107,102.55005990073576,047,051601,36,327,1400000US36047051601,36047051601
1059,"Census Tract 516.02, Kings County, New York",31.3,34.7,8.5,65.0,23.3,23.3,7.8,4.7,91.5,0.4,48.9,33.3,1.1,7.6,29.2,30.4,8.2,6.3,8.7,0.0,7.0,14.6,15.0,2.8,18.6,7.2,27.5,0.8,43.4,43.4,14.4,13.5,25.3,13.5,94.8,18.8,2.4,70.7,0.0,4.9,5.6,4.7,3.83,2.9,34.3,0.0,0.0,0.0,15.4,5.2,13.2,0.0,0.0,10.5,low,78.66941562315759,83.13141132427702,72.16309475970405,81.85369816771701,95.87029881053854,115.72636630937187,100.0,99.25703022590493,97.59735814416617,047,051602,36,603,1400000US36047051602,36047051602
