,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,Popo_Density_Per_Hector
1116,"Census Tract 2722.02, Los Angeles County, California",3549.00,1603.00,623.00,6.90,61.10,2.21,3.47,11.60,13.00,0.00,0.00,7.80,5.40,87.70,0.50,58.10,47.90,7.40,6.10,48.80,25.40,6.40,3.50,20.50,0.00,2.60,5.20,11.50,5.90,82886.00,11.20,1.80,6.10,9.80,36262.00,41404.00,50938.00,55.50,55.50,21.40,8.70,0.00,39.20,1621.00,98.90,0.00,0.00,1621.00,06,037,272202,5.70,0.00,18.30,6.40,1603.00,18.50,1307.00,2.10,7.90,25.40,2.40,5.70,0.00,65.90,3182.00,1567.00,6.00,9.80,2.50,1.70,64.70,3549.00,30,737,low,0.01
1117,"Census Tract 2734.02, Los Angeles County, California",2996.00,1875.00,415.00,2.30,77.90,1.55,2.45,14.90,0.00,0.00,50.00,2.80,2.80,83.00,1.50,87.00,18.10,12.10,5.20,65.80,14.50,6.10,14.90,28.60,0.00,9.40,8.90,7.10,19.10,122337.00,18.90,2.40,2.40,38.10,52171.00,68987.00,53824.00,68.20,68.20,11.20,7.00,0.00,65.90,2292.00,81.80,0.00,11.40,2292.00,06,037,273402,30.20,0.00,11.70,26.20,1875.00,19.90,1501.00,2.04,6.90,14.10,0.00,0.00,0.00,12.30,4001.00,1773.00,3.00,20.50,0.00,0.60,92.50,2996.00,62,4536,high,0.02
1118,"Census Tract 2735.02, Los Angeles County, California",2892.00,1616.00,524.00,1.70,67.60,1.78,2.59,14.70,0.00,-666666666.00,-666666666.00,0.70,3.40,77.40,2.50,81.80,19.90,13.00,9.00,70.90,8.80,10.60,7.30,22.70,0.00,9.20,6.10,9.90,13.10,111851.00,10.70,1.50,1.10,16.40,60167.00,83750.00,81588.00,82.20,82.20,5.10,5.90,0.00,50.00,1891.00,85.50,4.50,6.30,1891.00,06,037,273502,15.40,0.00,13.70,21.00,1616.00,22.10,1259.00,2.12,6.70,17.60,0.00,0.00,0.00,9.50,4001.00,1934.00,3.80,14.00,2.50,2.50,90.10,2892.00,59,5198,high,0.02
1119,"Census Tract 2739.02, Los Angeles County, California",4061.00,2146.00,818.00,2.00,61.90,1.86,2.83,8.80,0.00,0.00,0.00,1.00,1.20,78.30,2.20,80.50,19.00,13.80,8.10,71.60,5.10,6.30,11.00,28.60,0.00,2.70,4.20,8.50,26.90,175390.00,24.60,2.90,0.00,45.00,82431.00,119808.00,83563.00,77.60,77.60,5.50,2.00,0.00,-666666666.00,2463.00,87.10,0.00,2.30,2463.00,06,037,273902,6.30,1.60,13.10,8.00,2146.00,37.50,1342.00,1.89,6.40,23.50,0.00,1.50,0.00,17.90,4001.00,2262.00,6.80,22.70,0.50,1.90,93.70,4061.00,90,3395,high,0.02
1120,"Census Tract 2742.02, Los Angeles County, California",4416.00,2344.00,951.00,7.40,59.40,1.88,2.68,10.70,0.00,-666666666.00,-666666666.00,2.20,3.00,87.70,1.60,74.70,27.70,8.50,4.50,63.10,16.90,8.70,10.50,20.30,0.00,6.10,5.10,10.20,27.40,191529.00,28.80,0.60,2.00,36.40,76849.00,126762.00,75497.00,81.40,81.40,2.70,1.50,0.00,33.30,2884.00,81.30,2.10,0.00,2884.00,06,037,274202,23.80,0.00,7.80,7.60,2344.00,54.70,1063.00,1.91,6.20,21.10,0.00,1.00,1.60,24.10,4001.00,1711.00,3.80,27.00,0.40,2.10,83.10,4416.00,94,1705,high,0.02
1121,"Census Tract 2751.01, Los Angeles County, California",1179.00,471.00,296.00,10.40,37.20,2.50,2.96,10.90,31.00,0.00,0.00,2.40,10.00,87.90,0.00,62.60,48.60,2.30,3.30,53.90,11.30,10.60,7.40,15.00,0.00,4.20,3.20,15.70,4.70,91954.00,21.40,4.20,4.00,6.10,42461.00,59408.00,53804.00,72.30,72.30,4.90,12.80,0.00,19.40,489.00,96.30,0.00,1.30,489.00,06,037,275101,24.90,0.00,7.40,5.70,471.00,37.80,293.00,2.79,11.00,14.90,0.00,0.00,0.00,70.20,2423.00,1840.00,6.30,20.00,2.10,2.40,59.70,1179.00,33,373,low,0.03
1122,"Census Tract 2751.02, Los Angeles County, California",4109.00,1396.00,834.00,13.90,40.30,2.93,3.95,5.80,0.00,7.40,0.00,8.60,1.70,94.70,1.20,61.20,67.30,2.80,4.30,31.50,30.20,11.40,4.00,23.50,0.00,5.70,12.40,9.20,6.70,70543.00,18.20,1.40,12.10,8.80,26592.00,34757.00,27474.00,41.80,41.80,21.10,18.70,26.50,88.30,1447.00,96.50,0.00,3.10,1447.00,06,037,275102,11.10,0.00,11.50,4.50,1396.00,29.90,979.00,2.68,0.70,20.30,0.00,0.00,0.00,69.80,3743.00,1368.00,8.40,11.00,0.70,1.70,69.90,4109.00,61,1055,low,0.01
1123,"Census Tract 2755, Los Angeles County, California",5478.00,1885.00,1194.00,21.60,36.70,2.90,3.67,7.10,19.00,3.00,5.20,12.30,3.80,88.20,0.90,58.60,70.30,2.30,9.60,26.50,23.40,16.20,3.40,11.80,0.50,9.90,13.70,7.60,7.20,70427.00,22.80,4.90,18.90,6.40,25295.00,34375.00,30931.00,34.60,34.60,10.50,29.10,53.60,73.90,1885.00,100.00,0.00,0.00,1885.00,06,037,275500,15.80,0.00,10.30,1.40,1885.00,25.10,1411.00,3.00,2.90,27.80,0.00,0.00,0.00,51.30,2056.00,1025.00,5.90,16.80,0.20,1.60,70.30,5478.00,76,2051,high,0.01
1124,"Census Tract 2756.02, Los Angeles County, California",10539.00,5004.00,2416.00,7.10,51.70,2.11,2.85,10.10,67.00,0.00,0.00,0.50,6.20,74.80,1.30,79.10,30.40,9.40,4.20,81.00,7.60,3.40,8.10,30.40,0.50,4.20,1.20,6.60,33.40,185481.00,10.20,0.00,1.50,50.20,91250.00,146840.00,90269.00,89.60,89.60,4.10,4.60,0.00,0.00,5509.00,90.80,1.80,9.20,5509.00,06,037,275602,83.80,22.80,9.90,5.50,5004.00,34.90,3256.00,2.32,13.70,18.50,0.00,0.00,0.00,41.60,4001.00,2861.00,9.40,8.20,0.00,3.10,61.10,10539.00,251,3121,high,0.02
1125,"Census Tract 2756.03, Los Angeles County, California",2710.00,1199.00,591.00,7.30,50.70,2.26,3.17,8.40,0.00,0.00,24.60,4.80,6.70,88.40,3.10,76.90,39.40,2.90,2.90,52.60,13.90,8.50,7.50,14.10,0.00,2.10,8.10,10.30,7.30,102913.00,23.30,0.60,2.00,11.20,53247.00,63966.00,59438.00,79.90,79.90,5.20,8.00,0.00,11.60,1221.00,98.20,0.00,0.00,1221.00,06,037,275603,10.20,0.00,11.10,5.20,1199.00,56.30,524.00,2.36,3.40,21.10,0.00,0.00,0.00,67.90,2486.00,1465.00,3.70,21.10,1.80,0.90,62.00,2710.00,99,1230,low,0.04
1126,"Census Tract 2766.03, Los Angeles County, California",5335.00,3190.00,869.00,9.10,72.80,1.67,2.70,12.60,22.00,0.00,100.00,1.70,7.50,75.20,0.30,79.20,22.50,8.90,2.80,65.60,7.00,5.30,4.70,16.30,0.00,5.40,7.10,8.80,12.10,114960.00,20.30,1.70,1.30,23.80,67995.00,91322.00,93883.00,88.60,88.60,3.00,2.00,0.00,7.20,3355.00,95.10,0.00,1.70,3355.00,06,037,276603,66.90,0.00,11.10,2.20,3190.00,45.80,1730.00,1.45,5.80,27.30,0.00,0.00,0.00,69.90,2649.00,2038.00,1.90,16.00,0.40,1.40,69.20,5335.00,45,782,low,0.01
1127,"Census Tract 2766.04, Los Angeles County, California",4417.00,2264.00,713.00,6.40,68.50,1.91,2.92,16.00,0.00,0.00,0.00,2.30,2.60,82.10,1.00,75.40,34.80,6.00,3.80,63.90,12.70,7.70,9.80,16.70,1.60,7.60,4.50,14.40,6.10,95853.00,12.70,1.50,0.40,19.20,51461.00,78750.00,53043.00,93.20,93.20,3.10,8.70,0.00,0.00,2483.00,91.20,0.00,0.80,2483.00,06,037,276604,69.20,2.20,8.80,14.40,2264.00,30.10,1582.00,2.11,9.70,15.20,2.50,0.00,0.00,32.70,2412.00,2259.00,3.90,15.80,0.00,2.60,58.40,4417.00,83,1081,low,0.02
1128,"Census Tract 2780.01, Los Angeles County, California",2493.00,933.00,643.00,16.10,31.10,2.66,3.05,9.00,0.00,10.00,0.00,1.10,5.00,86.70,1.00,80.90,28.70,14.00,1.90,54.50,10.30,5.40,6.30,14.10,0.00,6.20,5.10,15.90,12.60,111149.00,17.70,5.30,5.90,16.30,51714.00,67880.00,64554.00,83.40,83.40,4.90,12.80,11.50,0.00,1032.00,90.40,3.30,0.00,1032.00,06,037,278001,3.10,4.40,0.70,4.70,933.00,60.70,367.00,2.86,0.50,24.80,0.00,0.00,0.00,93.80,2919.00,1819.00,4.20,13.80,1.20,0.40,74.70,2493.00,161,2440,high,0.06
1129,"Census Tract 2781.02, Los Angeles County, California",3063.00,1489.00,730.00,2.80,51.00,2.06,2.49,15.80,0.00,0.00,0.00,0.70,3.20,85.90,0.60,87.30,15.10,12.90,5.90,62.70,11.00,7.90,12.30,21.70,0.00,2.60,2.10,8.60,40.20,218255.00,21.00,0.50,0.50,50.10,72775.00,100944.00,87826.00,84.20,84.20,5.80,0.00,0.00,0.00,1606.00,92.70,0.00,3.10,1606.00,06,037,278102,15.60,0.00,3.70,6.70,1489.00,51.80,718.00,2.23,4.90,21.80,0.00,0.00,0.00,22.60,4001.00,2090.00,3.30,22.30,0.80,0.60,87.70,3063.00,167,1645,high,0.05
1130,"Census Tract 2933.06, Los Angeles County, California",2451.00,783.00,597.00,13.20,23.80,3.13,3.64,3.80,0.00,0.00,0.00,6.00,7.50,94.70,0.00,68.70,46.90,3.60,3.10,24.50,16.40,13.60,4.30,14.60,0.00,0.50,3.60,22.60,8.30,101202.00,35.60,2.60,4.50,10.90,37386.00,53939.00,54219.00,64.50,64.50,18.10,1.70,0.00,0.00,814.00,96.20,2.30,0.00,814.00,06,037,293306,0.00,0.00,0.00,3.20,783.00,71.10,226.00,3.08,2.40,31.50,7.20,2.20,0.90,65.40,2794.00,1359.00,4.50,20.50,0.40,1.30,63.90,2451.00,61,810,low,0.02
1131,"Census Tract 2933.07, Los Angeles County, California",2552.00,928.00,609.00,15.80,34.40,2.75,3.43,5.60,0.00,0.00,0.00,12.00,5.70,94.10,0.00,54.50,73.70,2.40,6.90,22.90,21.00,12.20,3.00,9.20,0.00,6.40,11.10,10.50,1.60,60880.00,14.40,1.50,9.70,1.60,30060.00,41490.00,40000.00,39.30,39.30,18.20,20.40,46.20,48.00,955.00,97.20,0.00,0.00,955.00,06,037,293307,18.10,0.00,14.00,3.80,928.00,23.00,715.00,2.09,1.60,31.80,0.00,0.00,3.30,6.10,1733.00,1160.00,4.10,10.90,0.50,0.60,41.70,2552.00,33,842,low,0.01
1132,"Census Tract 2943.01, Los Angeles County, California",2539.00,692.00,591.00,8.70,14.60,3.67,4.00,3.00,0.00,0.00,0.00,22.40,6.30,96.30,0.40,61.00,68.40,2.60,2.70,19.40,22.00,12.20,2.50,10.20,0.00,2.70,3.30,10.80,3.60,88963.00,36.00,0.90,5.80,2.70,26691.00,41455.00,32963.00,64.70,64.70,7.00,6.80,0.00,65.20,692.00,100.00,0.00,0.00,692.00,06,037,294301,0.00,0.00,1.20,3.20,692.00,72.30,192.00,3.71,3.20,24.30,0.00,0.00,0.00,16.00,2099.00,1183.00,4.90,18.20,0.00,0.30,60.50,2539.00,71,923,low,0.03
1133,"Census Tract 2943.02, Los Angeles County, California",4406.00,1161.00,954.00,25.00,17.80,3.74,4.07,6.00,72.00,0.00,13.10,19.70,4.20,93.80,0.00,60.40,78.50,0.30,2.70,10.30,21.90,12.00,1.70,5.10,0.00,4.20,8.90,15.40,5.10,62912.00,23.90,2.40,12.90,6.20,24496.00,34958.00,23825.00,39.80,39.80,18.90,15.60,14.10,50.30,1274.00,91.10,3.50,1.30,1274.00,06,037,294302,8.80,0.00,4.90,9.60,1161.00,46.40,622.00,3.61,4.80,26.00,7.40,4.30,3.00,8.30,1764.00,1133.00,7.00,13.20,0.00,0.40,47.00,4406.00,84,2860,high,0.02
1134,"Census Tract 2944.21, Los Angeles County, California",2847.00,978.00,660.00,17.50,32.50,2.91,3.45,8.90,0.00,0.00,0.00,9.20,8.30,87.20,0.00,58.90,73.00,0.50,13.60,18.70,32.20,9.60,4.10,13.60,0.00,8.10,16.50,8.90,3.90,62396.00,24.30,4.80,17.00,4.80,25147.00,38750.00,32182.00,38.20,38.20,15.90,23.60,15.90,42.10,1019.00,96.00,0.00,4.70,1019.00,06,037,294421,20.10,0.00,14.40,5.50,978.00,43.80,550.00,2.57,5.70,25.60,7.70,3.00,1.40,12.60,2034.00,1148.00,7.40,13.50,0.20,1.40,56.50,2847.00,67,1693,high,0.02
1135,"Census Tract 2947.01, Los Angeles County, California",3229.00,869.00,634.00,24.50,27.00,3.68,4.26,8.00,48.00,0.00,0.00,23.00,4.40,85.10,0.30,62.60,80.40,0.30,4.10,13.50,29.50,15.40,1.80,10.90,0.00,7.40,11.70,13.70,1.80,50218.00,18.20,6.70,23.40,2.50,21445.00,30909.00,25000.00,30.30,30.30,15.50,28.40,22.60,60.40,915.00,95.00,0.00,1.30,915.00,06,037,294701,18.60,0.00,7.40,22.70,869.00,14.20,746.00,4.63,9.90,26.90,0.00,0.00,0.00,12.20,1967.00,1039.00,9.70,9.10,0.60,0.30,62.70,3229.00,175,3501,high,0.05
1136,"Census Tract 2951.03, Los Angeles County, California",4981.00,1973.00,1276.00,13.70,35.30,2.52,3.07,7.40,0.00,0.00,31.90,4.00,11.00,91.00,0.90,81.90,20.00,11.00,4.80,41.30,16.30,9.40,6.00,11.00,0.00,1.40,6.00,11.20,17.30,120551.00,36.40,3.00,1.20,19.90,52886.00,82647.00,53398.00,80.60,80.60,4.90,0.80,0.00,0.00,2131.00,92.60,0.70,6.80,2131.00,06,037,295103,12.20,0.00,1.70,0.00,1973.00,77.20,450.00,2.52,2.60,20.60,0.00,0.00,2.00,64.30,2393.00,2209.00,3.90,27.30,0.80,3.40,80.10,4981.00,205,2277,high,0.04
1137,"Census Tract 2964.01, Los Angeles County, California",3375.00,1301.00,835.00,11.10,35.80,2.57,3.23,5.40,0.00,0.00,0.00,4.40,16.40,89.50,0.30,72.50,37.00,12.10,6.90,47.80,11.70,4.60,6.90,16.80,0.00,3.80,6.30,9.50,10.40,116624.00,35.10,0.50,0.00,14.60,51250.00,94861.00,60900.00,80.60,80.60,3.50,2.30,0.00,0.00,1385.00,93.90,1.80,6.10,1385.00,06,037,296401,16.00,0.00,3.20,7.90,1301.00,74.10,337.00,2.64,2.30,22.40,4.30,0.00,1.00,49.60,2425.00,1440.00,5.20,28.70,1.90,3.10,81.20,3375.00,98,962,low,0.03
1138,"Census Tract 2964.02, Los Angeles County, California",3386.00,1135.00,748.00,5.70,34.10,2.98,3.61,8.60,0.00,0.00,0.00,7.80,7.50,94.80,0.00,85.40,30.50,7.10,8.60,27.30,18.50,4.40,3.90,10.10,0.00,0.00,8.40,9.60,10.80,106090.00,30.10,2.40,10.80,16.40,48821.00,90625.00,48802.00,78.40,78.40,5.80,6.10,73.00,100.00,1194.00,95.10,3.50,0.00,1194.00,06,037,296402,0.00,0.00,0.80,0.80,1135.00,78.10,249.00,2.95,0.80,21.10,1.00,0.00,0.00,56.90,2531.00,1397.00,4.00,18.30,0.40,0.80,65.00,3386.00,104,996,low,0.03
1139,"Census Tract 2969.01, Los Angeles County, California",4422.00,1568.00,946.00,27.20,39.70,2.82,3.70,6.70,82.00,0.00,5.10,14.80,9.90,84.90,0.00,72.70,54.40,7.20,7.20,16.80,21.70,12.20,4.70,7.70,0.00,9.60,14.70,10.80,1.60,56315.00,10.70,7.60,14.80,0.00,27138.00,43107.00,32212.00,46.30,46.30,13.70,20.70,0.00,52.20,1732.00,90.50,13.60,4.20,1732.00,06,037,296901,8.10,0.00,4.50,7.70,1568.00,13.30,1359.00,2.43,7.70,28.10,0.00,0.00,9.60,57.40,2186.00,1167.00,11.40,8.10,1.50,1.90,43.00,4422.00,61,2843,high,0.01
1140,"Census Tract 2969.02, Los Angeles County, California",3997.00,1632.00,903.00,17.50,44.70,2.39,3.10,9.50,99.00,0.00,0.00,11.50,11.10,88.20,0.00,73.00,50.20,7.60,6.20,30.00,15.00,10.00,5.70,10.80,0.70,5.90,14.00,8.30,6.10,75558.00,19.70,3.40,7.20,7.00,28952.00,55952.00,36845.00,47.40,47.40,20.80,12.50,32.40,52.10,1755.00,93.00,0.00,3.30,1755.00,06,037,296902,4.60,0.00,11.70,4.70,1632.00,16.00,1371.00,2.18,6.30,25.20,3.10,3.10,0.00,39.10,2157.00,1231.00,7.20,12.70,3.20,0.30,64.40,3997.00,49,1447,low,0.01
1141,"Census Tract 2972.01, Los Angeles County, California",4267.00,1416.00,881.00,11.90,37.80,2.98,3.82,7.70,0.00,0.00,27.30,6.50,6.10,82.80,0.00,69.50,60.30,4.10,4.60,23.10,28.90,12.80,0.40,13.80,0.00,6.00,10.20,12.80,5.60,73715.00,16.60,3.00,10.50,7.40,27211.00,51860.00,34315.00,48.90,48.90,9.00,11.20,0.00,0.00,1493.00,94.80,0.00,3.30,1493.00,06,037,297201,3.30,0.00,8.50,1.50,1416.00,25.20,1059.00,2.69,11.60,22.70,2.00,3.90,0.00,23.20,2285.00,1369.00,11.00,8.80,0.10,0.20,62.90,4267.00,40,1987,high,0.01
1142,"Census Tract 2972.02, Los Angeles County, California",3921.00,1428.00,870.00,15.70,39.10,2.74,3.61,5.40,46.00,0.00,0.00,9.40,10.10,90.60,0.00,78.90,37.50,10.80,8.80,32.70,20.80,7.80,2.70,15.00,0.00,4.60,5.50,10.90,6.90,95217.00,30.70,1.10,10.20,9.20,36778.00,64861.00,50203.00,66.20,66.20,7.80,6.40,0.00,49.60,1514.00,94.30,0.00,3.70,1514.00,06,037,297202,0.40,0.00,0.40,0.80,1428.00,47.30,753.00,3.09,2.70,27.90,0.00,0.00,0.00,50.20,2692.00,1324.00,6.50,18.30,0.70,2.00,76.30,3921.00,57,1962,high,0.01
1143,"Census Tract 2976.01, Los Angeles County, California",2735.00,1219.00,563.00,4.80,53.80,2.22,3.46,3.80,24.00,0.00,0.00,3.00,10.00,80.20,2.40,91.80,20.00,12.20,6.20,43.00,20.00,4.90,5.80,14.90,0.00,5.00,11.60,11.50,6.30,73409.00,21.90,2.90,6.40,11.90,42283.00,76528.00,-666666666.00,81.70,81.70,6.90,0.00,0.00,0.00,1382.00,88.20,0.00,5.20,1382.00,06,037,297601,12.50,0.00,11.20,4.40,1219.00,15.30,1033.00,2.48,10.00,22.50,0.00,0.00,0.00,51.10,1778.00,1545.00,9.90,16.90,0.30,1.80,85.00,2735.00,77,1434,low,0.03
1144,"Census Tract 2976.02, Los Angeles County, California",3739.00,1685.00,883.00,7.40,47.60,2.21,3.03,6.90,27.00,0.00,21.50,7.80,7.10,80.40,3.70,83.30,29.50,6.80,9.20,37.30,13.00,17.20,3.90,16.40,0.00,7.90,9.30,9.30,9.40,94262.00,24.70,1.10,7.10,14.20,46042.00,69716.00,54550.00,71.30,71.30,10.20,12.80,75.50,61.50,1835.00,91.80,0.00,0.80,1835.00,06,037,297602,6.80,0.00,4.80,1.90,1685.00,39.20,1024.00,2.52,6.50,30.90,1.80,0.00,1.80,54.00,2693.00,1376.00,4.70,20.70,0.20,1.20,73.40,3739.00,62,1284,low,0.02
1145,"Census Tract 3003.01, Los Angeles County, California",5966.00,2067.00,1659.00,10.00,19.70,2.88,3.32,0.80,0.00,0.00,0.00,3.90,6.70,94.00,1.10,65.60,45.60,5.40,3.30,49.50,5.70,14.30,12.00,17.40,0.00,5.20,5.40,14.60,18.60,122002.00,28.80,0.00,0.00,22.40,50607.00,86531.00,53993.00,82.90,82.90,5.70,3.80,0.00,19.40,2171.00,95.20,0.00,6.80,2171.00,06,037,300301,1.00,0.00,0.00,0.00,2067.00,90.10,204.00,2.92,2.70,25.10,0.00,0.00,0.00,84.90,2653.00,1970.00,2.20,21.90,0.00,2.90,76.30,5966.00,614,7,low,0.1
1146,"Census Tract 3018.02, Los Angeles County, California",4288.00,1740.00,1080.00,11.30,37.90,2.46,3.23,3.40,21.00,0.00,25.40,6.10,11.40,91.60,0.80,36.50,75.10,0.90,7.30,42.70,21.50,9.10,8.60,10.60,1.30,8.00,10.30,7.20,7.60,87331.00,16.20,2.20,9.40,6.30,32656.00,50284.00,51481.00,59.00,59.00,8.60,14.10,14.30,0.00,1934.00,90.00,0.00,5.40,1934.00,06,037,301802,33.70,22.30,5.80,15.50,1740.00,16.00,1461.00,3.17,6.30,29.20,0.00,0.00,0.00,32.60,2377.00,1741.00,3.50,18.80,1.60,0.00,73.10,4288.00,47,1,low,0.01
1147,"Census Tract 3024.01, Los Angeles County, California",6734.00,2349.00,1528.00,10.80,35.00,2.81,3.39,9.10,30.00,47.50,0.00,8.20,15.60,88.00,4.10,31.70,77.00,1.90,13.30,34.10,22.80,11.70,9.50,11.40,1.30,10.90,15.60,15.70,3.00,76803.00,16.60,11.70,18.40,3.10,25866.00,41474.00,34299.00,43.20,43.20,9.40,33.90,50.00,-666666666.00,2463.00,95.40,0.00,3.20,2463.00,06,037,302401,35.00,9.20,10.80,4.70,2349.00,7.90,2164.00,3.70,10.30,21.80,0.00,0.00,0.00,26.50,3013.00,1332.00,6.30,18.10,0.00,0.30,72.20,6734.00,137,45,low,0.02
1148,"Census Tract 3025.05, Los Angeles County, California",4536.00,1531.00,995.00,8.20,35.00,2.86,3.68,4.00,0.00,0.00,0.00,9.00,9.50,94.50,0.50,38.10,80.50,1.40,11.10,22.50,27.90,8.80,1.80,12.60,0.00,11.10,18.30,5.20,1.00,50656.00,19.30,11.60,25.70,1.50,21793.00,31685.00,31908.00,31.10,31.10,9.80,21.20,24.50,37.80,1592.00,96.20,0.00,1.40,1592.00,06,037,302505,46.60,0.00,4.30,15.60,1531.00,4.00,1469.00,2.68,0.00,23.00,0.00,0.00,0.00,56.50,-666666666.00,1300.00,5.20,17.30,0.00,0.70,64.90,4536.00,53,17,low,0.01
1149,"Census Tract 3102.01, Los Angeles County, California",5614.00,2044.00,1509.00,8.30,26.20,2.75,3.21,4.10,39.00,100.00,0.00,5.90,7.60,90.30,3.80,53.80,53.80,4.30,6.70,60.30,8.90,4.60,5.80,16.70,0.00,1.70,5.70,14.20,14.20,116158.00,28.40,6.70,8.40,18.20,44237.00,72500.00,54118.00,65.40,65.40,5.00,4.20,0.00,0.00,2064.00,99.00,0.00,0.90,2064.00,06,037,310201,3.60,0.00,4.00,0.40,2044.00,46.40,1095.00,2.78,3.20,33.60,1.60,0.00,1.60,63.50,3244.00,1668.00,3.30,21.60,0.20,1.60,85.30,5614.00,110,1,low,0.02
1150,"Census Tract 3118.01, Los Angeles County, California",2772.00,1263.00,630.00,8.90,50.10,2.19,2.95,10.20,30.00,0.00,0.00,5.90,11.70,86.20,4.50,55.80,58.10,4.10,4.00,44.60,15.00,5.40,4.30,16.20,0.00,3.30,6.30,7.80,5.10,80126.00,11.70,1.00,4.10,8.60,43190.00,50392.00,50658.00,70.90,70.90,6.60,6.50,9.60,64.00,1385.00,91.20,10.00,2.30,1385.00,06,037,311801,10.50,0.00,5.20,5.10,1263.00,19.20,1020.00,2.70,8.90,28.30,0.00,0.00,0.00,64.60,2327.00,1461.00,6.60,12.30,0.40,0.30,64.80,2772.00,59,2,low,0.02
1151,"Census Tract 3202.01, Los Angeles County, California",4556.00,1361.00,982.00,14.70,27.80,3.35,3.97,6.00,18.00,16.00,20.00,14.80,1.90,93.20,0.00,63.10,79.50,0.20,6.10,22.80,14.20,13.50,2.30,4.30,0.00,7.30,20.20,10.00,0.70,63583.00,27.30,1.10,22.90,1.00,30640.00,38097.00,29886.00,40.40,40.40,11.70,18.40,0.00,33.50,1361.00,100.00,0.00,0.00,1361.00,06,037,320201,14.80,1.00,8.90,9.30,1361.00,20.70,1079.00,3.41,4.30,31.00,3.90,0.00,0.00,14.20,2013.00,1129.00,7.30,10.90,0.00,0.00,57.20,4556.00,91,36,low,0.02
1152,"Census Tract 8004.08, Los Angeles County, California",7235.00,3139.00,2036.00,6.60,35.10,2.29,2.78,5.90,0.00,0.00,6.00,1.10,8.90,88.80,0.30,87.70,9.80,11.20,2.90,67.70,9.80,4.80,11.80,22.40,0.50,4.40,2.60,10.70,37.10,219758.00,29.70,0.90,0.00,47.40,53918.00,161279.00,75972.00,79.70,79.70,7.70,3.50,0.00,22.00,3868.00,81.20,0.00,2.50,3868.00,06,037,800408,1.70,0.50,6.30,1.80,3139.00,80.10,625.00,2.31,2.50,21.60,0.00,3.70,1.80,26.00,4001.00,2568.00,2.30,26.30,0.00,2.80,98.40,7235.00,1618,1,low,0.22
