,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,Popo_Density_Per_Hector
109,"Census Tract 120, San Francisco County, California",3993.00,2484.00,646.00,3.10,74.00,1.56,2.33,13.70,8.00,-666666666.00,-666666666.00,2.10,4.20,76.70,2.60,57.90,45.70,7.40,11.00,49.60,30.50,8.70,5.90,20.60,0.30,13.00,9.40,9.70,4.90,77320.00,14.00,5.50,7.30,7.60,38750.00,49250.00,54808.00,65.10,65.10,12.90,9.10,0.00,0.00,2888.00,86.00,0.00,5.90,2888.00,06,075,012000,84.00,0.50,25.20,61.90,2484.00,3.00,2410.00,1.34,7.90,16.80,44.60,0.00,0.00,24.30,1642.00,1335.00,0.80,17.50,1.90,2.70,51.50,3993.00,12,18198,high,0.0
110,"Census Tract 127, San Francisco County, California",4027.00,2228.00,684.00,2.50,69.30,1.81,2.81,13.90,0.00,0.00,0.00,0.70,4.60,79.60,2.80,83.40,18.00,16.10,2.90,74.90,1.10,8.60,12.40,34.20,0.00,3.10,1.60,11.40,31.10,181587.00,20.70,0.70,1.40,44.30,96115.00,107106.00,102768.00,90.90,90.90,1.10,3.80,55.30,-666666666.00,2311.00,96.40,0.00,0.00,2311.00,06,075,012700,10.40,0.00,15.60,13.20,2228.00,32.20,1511.00,2.11,5.80,23.40,0.00,0.00,2.40,5.60,3308.00,2297.00,2.20,21.80,0.20,4.20,86.50,4027.00,43,4918,low,0.01
111,"Census Tract 132, San Francisco County, California",4274.00,2191.00,979.00,0.00,55.30,1.94,2.86,5.30,0.00,-666666666.00,-666666666.00,0.00,1.90,88.10,0.90,81.10,19.40,7.90,5.60,74.90,3.60,12.50,18.70,34.60,0.40,1.40,2.80,3.70,47.60,276406.00,21.80,0.80,1.30,66.90,122470.00,153802.00,118352.00,87.70,87.70,0.20,0.00,0.00,-666666666.00,2620.00,83.60,0.00,2.70,2620.00,06,075,013200,23.40,0.00,6.90,13.00,2191.00,37.70,1366.00,2.58,9.70,13.10,0.00,0.00,0.00,9.50,4001.00,2718.00,4.40,21.70,0.50,0.40,80.10,4274.00,54,5196,low,0.01
112,"Census Tract 133, San Francisco County, California",4729.00,1974.00,1100.00,7.80,44.30,2.28,2.96,8.30,0.00,0.00,0.00,0.40,2.40,84.20,1.00,82.20,21.00,14.30,3.90,68.60,10.20,7.20,19.20,22.70,0.90,1.60,2.80,5.10,44.00,251350.00,25.50,0.50,1.30,62.50,84231.00,135294.00,101964.00,86.20,86.20,2.90,2.00,0.00,22.90,2113.00,93.40,3.40,0.00,2113.00,06,075,013300,14.80,0.00,6.80,7.00,1974.00,49.20,1002.00,2.78,4.90,26.50,0.70,0.00,0.00,8.00,4001.00,1812.00,8.40,20.70,0.30,4.30,79.10,4729.00,58,4881,low,0.01
113,"Census Tract 135, San Francisco County, California",2673.00,1550.00,452.00,3.20,70.80,1.70,2.70,11.80,0.00,0.00,0.00,0.50,3.10,79.70,1.30,74.40,24.10,10.80,1.30,76.50,3.10,8.10,13.10,30.90,1.70,2.60,3.40,5.20,33.30,202506.00,18.20,0.60,4.40,54.40,106896.00,125775.00,127743.00,86.90,86.90,1.80,0.00,0.00,0.00,1859.00,83.40,0.00,0.00,1859.00,06,075,013500,37.40,2.30,12.60,24.60,1550.00,24.10,1177.00,2.11,4.10,22.50,0.00,0.00,0.00,19.60,3750.00,1838.00,5.30,19.30,0.00,3.40,71.30,2673.00,23,6596,low,0.01
114,"Census Tract 153, San Francisco County, California",2236.00,963.00,382.00,11.00,60.30,2.14,2.74,21.10,25.00,-666666666.00,-666666666.00,4.50,3.00,80.80,1.10,80.30,19.10,9.60,2.60,69.00,9.30,6.30,11.80,40.50,0.60,2.20,1.20,11.00,32.40,167599.00,13.00,1.70,1.70,35.10,79865.00,84922.00,90250.00,90.80,90.80,1.60,6.30,10.30,13.80,1083.00,88.90,0.00,0.60,1083.00,06,075,015300,6.20,2.90,5.50,8.40,963.00,36.90,608.00,1.92,9.90,32.50,0.00,0.00,0.00,28.50,2939.00,2424.00,6.10,16.30,0.40,2.50,68.70,2236.00,23,4206,low,0.01
115,"Census Tract 167, San Francisco County, California",5225.00,2405.00,960.00,5.90,60.10,2.13,2.50,24.80,0.00,0.00,0.00,3.00,4.40,81.60,0.60,81.50,15.60,15.20,3.30,66.70,6.10,8.40,11.80,39.60,0.00,1.70,7.00,4.10,42.20,231726.00,13.10,2.30,2.80,61.60,93284.00,133333.00,103042.00,87.70,87.70,3.30,0.00,0.00,0.00,2548.00,94.40,0.00,0.00,2548.00,06,075,016700,9.40,0.00,12.00,6.80,2405.00,29.40,1698.00,2.18,5.60,20.70,0.00,0.00,0.00,21.10,4001.00,2171.00,3.80,9.00,0.50,1.50,87.20,5225.00,49,9662,low,0.01
116,"Census Tract 202, San Francisco County, California",6181.00,3143.00,1170.00,8.10,62.80,1.95,2.55,18.80,0.00,-666666666.00,-666666666.00,2.60,7.20,91.70,0.80,68.20,27.80,8.40,5.50,60.90,16.00,7.90,4.70,27.10,0.00,6.30,7.40,7.00,18.90,152961.00,18.60,2.30,8.00,22.60,72194.00,95893.00,67019.00,73.50,73.50,4.60,3.20,0.00,12.50,3459.00,90.90,0.00,5.80,3459.00,06,075,020200,31.50,0.90,12.90,18.10,3143.00,21.60,2464.00,1.96,5.90,20.20,0.00,0.00,0.00,46.50,2945.00,1385.00,2.80,14.40,1.40,4.10,61.80,6181.00,33,15135,high,0.01
117,"Census Tract 205, San Francisco County, California",2949.00,1398.00,560.00,3.20,59.90,2.09,2.56,22.30,0.00,0.00,0.00,1.00,5.50,90.90,0.40,81.90,16.40,16.80,3.60,65.80,9.90,10.00,7.80,29.90,0.00,4.10,1.90,9.40,35.80,212872.00,23.50,0.90,0.80,45.40,84762.00,116810.00,92371.00,90.50,90.50,1.90,2.00,0.00,0.00,1456.00,96.00,0.00,2.80,1456.00,06,075,020500,2.80,0.00,6.80,4.50,1398.00,37.60,873.00,2.30,3.40,23.80,0.00,0.00,0.00,20.00,4001.00,1983.00,3.90,15.80,0.00,2.10,81.50,2949.00,27,10286,low,0.01
118,"Census Tract 210, San Francisco County, California",4692.00,2192.00,683.00,2.00,68.80,2.05,2.54,27.80,0.00,-666666666.00,-666666666.00,0.20,5.20,82.70,1.70,80.10,23.50,10.60,1.90,81.00,4.80,8.70,11.00,33.70,0.00,2.10,4.60,6.80,40.10,202976.00,19.50,0.00,2.50,47.60,78176.00,105162.00,111852.00,86.80,86.80,2.00,6.10,0.00,0.00,2343.00,93.60,0.00,3.20,2343.00,06,075,021000,12.40,0.00,9.60,9.60,2192.00,21.80,1714.00,2.39,3.50,26.20,3.30,0.00,0.00,38.50,3657.00,1710.00,2.90,15.50,1.10,6.20,75.00,4692.00,31,6145,low,0.01
119,"Census Tract 230.01, San Francisco County, California",5095.00,1306.00,1034.00,17.20,20.80,3.87,4.38,5.10,37.00,0.00,9.40,9.60,3.00,95.60,0.60,42.30,73.70,0.70,5.10,23.30,30.90,11.00,6.40,10.60,0.00,6.70,6.50,7.60,9.50,102584.00,36.80,3.40,13.40,9.00,31281.00,47574.00,42308.00,55.90,55.90,6.70,12.60,0.00,29.10,1424.00,91.70,0.00,0.00,1424.00,06,075,023001,2.50,0.00,2.10,0.00,1306.00,75.50,320.00,3.96,0.70,29.40,1.00,0.80,0.80,82.00,2281.00,1181.00,5.90,22.30,1.40,0.50,10.40,5095.00,66,8648,low,0.01
120,"Census Tract 352.02, San Francisco County, California",4960.00,1880.00,971.00,5.00,48.40,2.62,3.50,12.40,0.00,19.00,12.30,5.40,6.80,91.00,0.50,62.40,43.40,7.30,3.10,38.80,25.60,11.40,5.10,17.30,0.00,2.00,5.20,12.90,11.10,100090.00,27.20,1.10,4.30,16.80,42010.00,58558.00,48393.00,70.20,70.20,6.30,2.50,0.00,21.60,1951.00,96.40,0.00,0.00,1951.00,06,075,035202,4.50,0.00,8.50,6.30,1880.00,34.60,1229.00,3.27,4.60,26.90,0.90,0.00,2.60,56.20,3064.00,1742.00,5.90,19.60,0.30,5.50,48.30,4960.00,37,5322,low,0.01
121,"Census Tract 427, San Francisco County, California",5422.00,2427.00,1357.00,12.40,44.10,2.22,2.81,9.60,23.00,0.00,0.00,6.10,5.50,89.60,1.20,51.60,54.80,7.40,5.90,53.10,16.30,11.40,5.30,21.40,0.60,6.60,5.10,8.30,17.30,122501.00,34.50,0.40,3.30,26.30,53741.00,89840.00,57692.00,69.10,69.10,7.20,5.90,8.90,42.90,2640.00,91.90,0.00,0.90,2640.00,06,075,042700,3.10,0.00,12.80,9.40,2427.00,34.70,1585.00,2.41,1.90,23.00,0.00,0.00,0.00,19.10,3400.00,1730.00,5.10,27.90,0.40,2.50,42.10,5422.00,40,4592,low,0.01
122,"Census Tract 601, San Francisco County, California",4119.00,1329.00,768.00,13.50,42.20,3.10,3.22,26.40,0.00,0.00,100.00,1.00,3.80,81.90,1.60,86.80,18.90,12.50,0.50,63.60,7.30,8.60,11.30,19.40,0.00,0.00,0.60,5.50,48.00,235372.00,6.50,1.10,1.10,61.50,66406.00,97500.00,79375.00,95.00,95.00,1.00,0.00,0.00,0.00,1343.00,99.00,0.00,0.00,1343.00,06,075,060100,14.60,0.00,5.00,3.20,1329.00,2.80,1292.00,2.97,7.30,23.60,0.00,0.00,0.00,0.00,-666666666.00,3352.00,7.30,4.70,0.00,4.50,83.20,4119.00,610,674,low,0.15
123,"Census Tract 314, San Francisco County, California",6743.00,1830.00,1402.00,20.70,23.40,3.62,3.78,13.50,26.00,20.10,18.20,13.20,4.90,92.80,0.50,52.50,61.50,2.30,7.90,33.60,33.30,13.40,3.00,15.90,0.00,1.70,8.10,17.90,8.60,93547.00,36.60,3.80,8.60,8.70,29657.00,40634.00,34355.00,67.70,67.70,4.60,5.50,0.00,21.00,1960.00,93.40,0.00,7.60,1960.00,06,075,031400,0.80,0.00,2.70,3.30,1830.00,71.20,527.00,3.71,3.30,32.60,2.50,0.70,0.00,75.10,2771.00,1693.00,3.30,18.60,0.50,0.90,20.40,6743.00,77,9577,low,0.01
124,"Census Tract 327, San Francisco County, California",6681.00,2441.00,1671.00,6.10,31.50,2.73,3.03,12.60,0.00,0.00,0.00,3.30,7.40,91.80,0.80,53.20,53.00,9.70,3.20,54.60,19.60,9.80,6.80,24.70,1.00,3.70,2.60,8.80,20.00,129279.00,32.70,0.50,2.70,21.10,48317.00,78229.00,66970.00,80.10,80.10,3.70,5.20,0.00,0.00,2651.00,92.10,2.20,0.00,2651.00,06,075,032700,0.60,0.00,2.20,3.00,2441.00,71.90,686.00,2.82,3.30,21.40,1.00,0.00,0.00,39.60,2991.00,2339.00,3.20,25.90,1.00,4.70,47.20,6681.00,84,4314,low,0.01
125,"Census Tract 401, San Francisco County, California",4436.00,1936.00,811.00,2.10,58.10,2.27,2.93,20.30,0.00,-666666666.00,-666666666.00,2.80,8.00,85.20,1.80,69.70,32.30,12.30,4.10,59.20,17.40,10.00,7.20,19.90,0.00,3.30,3.30,14.70,13.00,132129.00,18.20,2.20,1.50,20.00,57284.00,76394.00,63462.00,80.20,80.20,6.20,3.90,4.10,0.00,2072.00,93.40,0.00,1.90,2072.00,06,075,040100,2.80,0.00,7.10,8.50,1936.00,25.60,1440.00,2.40,3.70,22.10,2.00,0.00,0.00,25.40,4001.00,1798.00,7.40,17.20,0.00,2.60,61.10,4436.00,41,5460,low,0.01
126,"Census Tract 232, San Francisco County, California",4179.00,1222.00,869.00,30.40,28.90,3.37,4.00,7.20,0.00,0.00,16.60,11.40,8.60,91.00,0.50,56.50,56.00,2.10,11.50,24.60,27.10,13.70,2.60,14.20,0.00,9.50,6.80,8.30,7.10,93099.00,31.60,4.90,11.80,3.20,29922.00,42191.00,35878.00,53.60,53.60,6.20,22.40,50.60,44.80,1362.00,89.70,0.00,0.00,1362.00,06,075,023200,0.00,0.00,0.50,2.50,1222.00,56.70,529.00,3.77,1.10,31.60,0.00,0.00,0.00,74.70,2650.00,1566.00,6.00,15.00,3.20,0.00,18.40,4179.00,85,23303,high,0.02
127,"Census Tract 301.02, San Francisco County, California",5255.00,2344.00,1081.00,2.80,53.90,2.03,2.70,12.10,0.00,0.00,0.00,0.50,1.20,74.40,3.40,75.00,27.20,9.80,4.50,79.20,7.60,5.70,12.60,28.60,0.90,1.90,2.20,8.70,34.90,207936.00,18.70,0.50,0.40,49.90,76303.00,141772.00,98500.00,94.30,94.30,1.20,0.00,0.00,0.00,2466.00,95.10,0.00,0.90,2466.00,06,075,030102,21.20,0.70,15.60,2.10,2344.00,46.20,1260.00,2.39,9.70,24.10,0.00,0.00,0.00,19.80,4001.00,2500.00,2.50,17.40,1.00,0.40,75.90,5255.00,126,3922,low,0.02
128,"Census Tract 352.01, San Francisco County, California",5987.00,1946.00,1376.00,13.90,29.30,3.08,3.51,9.80,0.00,11.60,40.20,5.80,7.00,90.30,1.20,61.60,56.80,4.60,2.30,50.70,18.60,6.70,8.00,21.00,0.00,4.00,6.00,13.70,15.10,111414.00,33.40,2.20,3.50,16.10,46513.00,63048.00,58403.00,75.70,75.70,5.80,8.20,0.00,18.80,2031.00,95.80,0.00,4.90,2031.00,06,075,035201,3.00,0.00,2.70,3.50,1946.00,69.20,600.00,3.34,0.80,23.10,0.70,0.70,0.00,61.50,3079.00,2040.00,6.10,19.90,0.00,2.00,42.20,5987.00,93,3883,low,0.02
129,"Census Tract 354, San Francisco County, California",7112.00,2548.00,1709.00,9.80,32.90,2.79,3.37,7.00,0.00,0.00,0.00,4.00,7.50,95.60,0.00,58.00,50.10,5.60,6.60,60.30,13.40,9.00,7.40,14.90,0.30,4.40,4.60,5.00,25.00,125940.00,26.30,0.80,0.50,29.30,54129.00,70541.00,56813.00,79.10,79.10,2.80,2.50,0.00,0.00,2608.00,97.70,0.00,0.00,2608.00,06,075,035400,3.30,0.00,8.90,0.50,2548.00,63.70,926.00,3.19,3.10,21.00,0.00,0.60,0.00,55.40,3157.00,1392.00,4.70,24.50,1.10,1.80,40.20,7112.00,103,4691,low,0.01
130,"Census Tract 159, San Francisco County, California",4563.00,2085.00,810.00,11.60,61.20,2.14,3.00,17.20,46.00,0.00,0.00,5.70,2.70,72.90,3.60,54.20,46.00,5.50,1.40,63.10,12.30,9.00,7.90,30.70,0.00,3.70,12.10,12.80,12.70,118175.00,26.00,0.00,6.80,15.80,52031.00,84113.00,59907.00,65.30,65.30,12.00,5.90,0.00,0.00,2444.00,85.30,0.00,7.90,2444.00,06,075,015900,69.40,0.00,7.90,22.50,2085.00,29.00,1481.00,2.41,11.50,21.00,0.00,0.00,0.00,46.50,2474.00,2053.00,2.20,25.40,0.20,2.80,40.40,4563.00,29,18315,high,0.01
131,"Census Tract 160, San Francisco County, California",2850.00,1765.00,398.00,3.20,77.50,1.61,2.26,20.50,0.00,-666666666.00,-666666666.00,2.50,5.00,73.70,4.30,59.90,43.50,5.70,2.20,68.70,10.70,7.70,7.20,31.00,0.00,11.20,10.90,9.50,14.90,122814.00,27.80,2.30,4.50,28.90,78776.00,126250.00,78798.00,70.60,70.60,6.80,12.80,0.00,-666666666.00,1931.00,91.40,2.70,0.00,1931.00,06,075,016000,93.60,0.00,22.30,28.30,1765.00,22.60,1366.00,1.54,7.50,23.00,0.00,0.00,0.00,69.70,2885.00,1592.00,1.60,32.00,0.40,3.60,63.80,2850.00,15,8091,low,0.01
132,"Census Tract 105, San Francisco County, California",2932.00,1717.00,613.00,4.70,64.30,1.71,2.59,8.20,38.00,-666666666.00,-666666666.00,1.10,3.80,80.40,5.10,60.70,38.60,10.10,4.20,74.20,6.60,2.40,20.60,37.00,0.60,8.90,4.00,7.70,26.10,159417.00,36.00,2.70,7.80,42.60,107119.00,126250.00,107500.00,78.50,78.50,2.30,8.50,45.20,34.00,2036.00,84.30,0.00,6.90,2036.00,06,075,010500,92.10,0.80,12.80,21.70,1717.00,17.30,1420.00,1.77,4.10,25.50,0.00,0.00,0.00,32.00,4001.00,2386.00,6.90,31.40,2.80,4.60,62.80,2932.00,68,20054,high,0.02
133,"Census Tract 113, San Francisco County, California",3046.00,1546.00,675.00,2.50,56.30,1.95,2.97,4.60,0.00,0.00,0.00,7.20,7.80,92.10,0.90,34.40,72.70,5.30,3.40,35.60,36.20,5.80,9.20,21.90,0.00,10.50,17.20,3.50,8.50,106911.00,34.80,1.20,9.30,10.20,35395.00,65766.00,43469.00,44.70,44.70,6.50,13.30,0.00,100.00,1770.00,87.30,0.00,4.00,1770.00,06,075,011300,43.10,0.00,12.50,37.90,1546.00,10.50,1383.00,1.85,2.10,39.30,0.00,0.00,0.00,42.90,3625.00,918.00,3.90,34.30,0.00,2.50,19.10,3046.00,10,4580,low,0.0
134,"Census Tract 152, San Francisco County, California",4301.00,2370.00,680.00,0.70,71.30,1.78,2.56,18.60,0.00,0.00,0.00,2.10,3.00,73.90,1.50,76.10,27.60,6.80,6.70,74.90,6.00,7.70,11.70,35.80,0.00,10.40,6.90,8.60,26.40,155084.00,32.20,0.50,0.70,47.20,94643.00,104500.00,99870.00,79.80,79.80,1.60,0.00,0.00,-666666666.00,2586.00,91.60,0.00,4.10,2586.00,06,075,015200,43.00,0.00,17.60,28.40,2370.00,21.30,1865.00,2.21,8.70,27.30,0.00,0.00,0.00,25.10,4001.00,1921.00,4.60,25.20,1.00,2.80,66.30,4301.00,27,8653,low,0.01
135,"Census Tract 177, San Francisco County, California",1956.00,758.00,337.00,5.10,55.50,2.57,3.24,22.30,18.00,0.00,0.00,4.30,8.10,83.60,0.60,64.20,48.00,9.40,5.70,59.60,16.90,8.90,5.00,24.70,0.60,0.70,5.10,13.30,26.50,140627.00,16.20,0.00,4.50,23.10,52309.00,83155.00,78036.00,72.10,72.10,8.10,7.10,0.00,20.00,842.00,90.00,0.00,2.00,842.00,06,075,017700,12.20,1.80,16.00,15.00,758.00,17.50,625.00,1.90,4.10,27.00,0.00,0.00,0.00,41.40,3350.00,1766.00,5.40,10.00,0.30,4.30,46.80,1956.00,90,38472,high,0.05
136,"Census Tract 227.02, San Francisco County, California",2287.00,1012.00,488.00,6.00,51.80,2.24,2.70,18.60,0.00,-666666666.00,-666666666.00,1.50,2.10,82.50,1.70,78.40,24.20,12.70,1.60,78.80,6.20,4.80,5.20,38.50,0.60,0.70,3.70,6.10,49.70,241950.00,10.90,1.40,0.80,57.60,104099.00,149333.00,100972.00,93.00,93.00,1.10,6.60,0.00,50.00,1084.00,93.40,0.00,0.00,1084.00,06,075,022702,8.40,1.30,10.10,8.60,1012.00,44.20,565.00,2.47,7.70,31.30,0.00,0.00,0.00,18.30,4001.00,2391.00,4.50,12.20,0.40,2.10,76.90,2287.00,28,4166,low,0.01
137,"Census Tract 228.01, San Francisco County, California",5765.00,1923.00,1157.00,11.60,39.80,2.94,3.08,23.40,21.00,47.40,0.00,5.70,5.10,89.50,0.70,63.90,50.90,5.40,1.60,46.50,24.00,9.30,5.90,26.10,0.00,4.60,3.80,7.80,31.70,161836.00,14.40,1.80,5.10,30.80,46961.00,60865.00,76339.00,73.90,73.90,8.10,9.00,11.60,38.40,2013.00,95.50,1.30,2.90,2013.00,06,075,022801,23.10,0.00,8.60,12.20,1923.00,36.50,1222.00,2.39,2.90,36.00,0.70,0.70,0.00,42.90,3756.00,1842.00,7.80,10.10,1.10,2.60,52.00,5765.00,57,21442,high,0.01
138,"Census Tract 231.03, San Francisco County, California",2654.00,952.00,670.00,45.40,29.60,2.79,3.50,0.90,40.00,0.00,24.90,15.40,10.40,96.60,0.00,86.40,27.90,4.00,8.90,33.30,27.20,14.00,4.70,12.20,0.00,21.80,18.40,5.10,4.10,51589.00,14.20,19.70,32.90,3.60,26037.00,58295.00,40464.00,31.10,31.10,4.10,26.10,19.80,41.80,1042.00,91.40,0.00,1.80,1042.00,06,075,023103,14.30,4.30,3.30,1.00,952.00,10.60,851.00,3.16,0.90,36.90,0.00,0.00,0.00,61.40,1819.00,778.00,11.90,8.10,3.20,0.00,13.10,2654.00,125,16556,high,0.05
139,"Census Tract 259, San Francisco County, California",4809.00,1475.00,971.00,14.10,34.20,3.21,3.84,10.50,42.00,11.90,0.00,6.00,10.10,93.20,0.00,61.20,52.40,7.00,4.40,41.10,18.40,17.80,10.00,15.50,0.00,3.80,2.60,6.90,19.60,132854.00,39.00,2.60,2.70,24.80,38346.00,78400.00,51414.00,80.30,80.30,2.60,1.50,0.00,0.00,1475.00,100.00,0.00,0.00,1475.00,06,075,025900,3.60,0.00,0.00,3.50,1475.00,71.90,414.00,3.19,0.90,23.00,0.00,0.50,0.90,67.10,3115.00,2010.00,5.20,20.00,0.60,0.60,33.50,4809.00,65,4687,low,0.01
140,"Census Tract 260.03, San Francisco County, California",5011.00,1400.00,1075.00,16.60,23.20,3.57,3.81,11.70,6.00,0.00,3.50,5.10,6.80,95.70,0.00,43.00,71.50,3.20,4.30,29.00,29.20,9.70,3.40,11.90,0.00,0.60,12.10,17.20,8.70,93409.00,34.80,0.20,7.90,8.00,34951.00,46721.00,41415.00,67.70,67.70,7.20,0.90,0.00,0.00,1411.00,99.20,0.00,0.00,1411.00,06,075,026003,0.00,0.00,5.20,2.10,1400.00,65.40,485.00,3.70,1.70,28.30,0.70,0.00,0.00,73.10,2278.00,1746.00,2.70,21.30,0.20,1.60,25.40,5011.00,40,4285,low,0.01
141,"Census Tract 615, San Francisco County, California",14758.00,7900.00,2958.00,2.80,62.60,1.81,2.41,15.40,0.00,0.00,0.00,1.50,2.30,75.60,1.50,58.90,38.50,5.90,4.90,76.90,5.50,5.80,17.20,35.20,0.00,2.00,8.60,6.90,49.30,248925.00,9.40,0.80,0.70,66.10,114464.00,155625.00,111946.00,87.60,87.60,1.70,1.40,9.00,0.00,10230.00,77.20,4.50,2.70,10230.00,06,075,061500,92.40,8.00,19.30,22.30,7900.00,37.70,4925.00,1.86,11.90,16.80,1.50,0.00,1.20,31.80,4001.00,2714.00,3.80,11.40,0.50,1.10,52.10,14758.00,166,72893,high,0.01
142,"Census Tract 119.01, San Francisco County, California",2674.00,1534.00,452.00,1.20,70.50,1.56,2.27,11.80,0.00,-666666666.00,-666666666.00,0.80,7.00,76.70,3.60,69.90,28.00,7.90,6.20,67.70,8.80,8.20,16.00,28.50,0.00,4.10,4.70,8.30,19.30,137263.00,18.70,2.00,1.30,46.70,61603.00,125298.00,64257.00,87.00,87.00,5.20,0.00,-666666666.00,0.00,1738.00,88.30,1.40,3.30,1738.00,06,075,011901,74.50,0.00,18.80,30.20,1534.00,36.20,979.00,1.68,6.50,28.60,0.00,0.00,0.00,54.80,3270.00,2001.00,0.00,18.90,0.70,1.10,65.30,2674.00,6,2853,low,0.0
143,"Census Tract 119.02, San Francisco County, California",2813.00,1748.00,387.00,3.10,77.90,1.61,2.64,15.30,0.00,0.00,0.00,2.30,8.50,82.80,0.30,65.70,27.40,16.70,3.00,64.50,8.70,11.10,10.20,29.50,0.00,4.60,5.90,15.50,9.30,108382.00,12.60,1.10,3.50,12.90,64058.00,83438.00,68920.00,83.00,83.00,1.60,2.30,0.00,0.00,1981.00,88.20,0.00,2.80,1981.00,06,075,011902,61.50,0.00,23.60,37.00,1748.00,7.60,1616.00,2.23,8.50,27.10,0.00,0.00,0.00,22.00,2438.00,1735.00,3.00,14.10,0.00,3.40,63.40,2813.00,9,4254,low,0.0
144,"Census Tract 122.01, San Francisco County, California",4638.00,2683.00,599.00,2.20,77.70,1.73,2.94,17.10,0.00,-666666666.00,-666666666.00,6.00,3.30,83.00,1.20,56.20,45.70,7.20,0.80,43.00,30.20,9.90,7.90,27.70,0.00,12.30,9.80,12.20,5.80,89873.00,15.10,5.80,9.30,7.30,54916.00,40819.00,61687.00,64.30,64.30,5.70,2.20,0.00,100.00,2997.00,89.50,0.00,5.10,2997.00,06,075,012201,80.60,0.00,16.70,58.20,2683.00,6.70,2504.00,1.44,11.10,24.90,0.00,0.00,0.00,53.60,-666666666.00,1531.00,2.40,12.40,1.40,0.60,49.50,4638.00,9,19363,high,0.0
145,"Census Tract 122.02, San Francisco County, California",3525.00,1631.00,408.00,0.60,75.00,1.84,2.86,20.20,0.00,-666666666.00,-666666666.00,8.20,3.60,64.70,1.60,51.40,49.10,5.30,7.30,37.10,28.70,10.40,5.10,22.80,0.00,16.60,10.40,6.10,8.20,88019.00,23.70,2.50,9.00,10.30,35625.00,49608.00,85694.00,54.80,54.80,4.90,8.80,-666666666.00,-666666666.00,1712.00,95.30,0.00,1.50,1712.00,06,075,012202,81.70,0.00,25.50,50.80,1631.00,5.60,1539.00,1.10,9.60,24.40,0.00,0.00,0.00,71.70,3231.00,1058.00,1.60,16.80,0.00,3.10,47.10,3525.00,9,23182,high,0.0
