,NAME,DP05_0001E-T Popo,DP02_0001E-T HHs,DP02_0002E-T Fam HHs,DP02_0008PE-%F-led HHs No H,DP02_0010PE-% Non-Fam HHs,DP02_0015E-Avg HH Size,DP02_0016E-Avg Fam Size,DP02_0022PE-%Non Rel in Hs,DP02_0038E-per1000-F-U-RecentPreg,DP02_0046PE-%GPwParent&Gc1-2yrs,DP02_0048PE--%GPwParent&Gc>5yrs,DP02_0060PE-%NoSchDiploma,DP02_0063PE-%AssDeg,DP02_0079PE-% SameHouse_1YrAgo,DP02_0085PE-%LivAbroad1YrAgo,DP02_0088PE-%BornUS,DP02_0112PE-HomeLangNotEng,DP02_0134PE-%IrishAnc,DP03_0009PE-%Unemploy,"DP03_0027PE-%WorkingMgt,Bus,Sc,Arts",DP03_0028PE%WorkingService,DP03_0037PE-Retail,DP03_0040PE-%Fin&Ins,"DP03_0041PE-%ProfSc,Mgt,Admin",DP03_0050PE-%UnpaidFamilyWk,DP03_0052PE-Inc<10k,DP03_0054PE-Inc15-24k,DP03_0058PE-Inc75-99k,DP03_0061PE-Inc200k>,DP03_0065E-HH-MeanEarnings,DP03_0066PE-%HHsWithSocSec,DP03_0072PE-%HH Inc with Cash public Ass,DP03_0074PE-%HH Inc with Food Stamps SNAP,DP03_0085PE-%Families Inc>200k,DP03_0092E-Median Earning Workers,DP03_0093E-Median Earnings Male FT Workers,DP03_0094E-Median Earnings Female FT Workers,DP03_0097PE-%PHI-Priv,DP03_0098PE-%PHI-Pub,DP03_0099PE-No PHI,DP03_0119PE-% Fam <Pov,DP03_0121PE-%Fam with child U18&U5 <pov,DP03_0126PE-%F-Led Families with u18 <pov,DP04_0001E-T H U,DP04_0002PE-%Occ H U,DP04_0004E-%Ow Vac Rate,DP04_0005E-%Rn Vac Rate,DP04_0006E-T HU,State,County,Tract,DP04_0013PE-%20+HU,DP04_0017PE-%Built2014+,DP04_0029PE-%2rooms_only_HU,DP04_0039PE-Zero bedrooms,DP04_0045PE-%Occup HU,DP04_0046PE-%Owner Occup HU,DP04_0048E-Owner Ave Household size,DP04_0049E-Renter Ave Household size,DP04_0051PE-%moved since 2017+,DP04_0054PE-%moved 2000 to 2009,DP04_0082PE-%Value 50-99k,DP04_0083PE-%Value 100-149k,DP04_0084PE-%Value 150-199k,DP04_0087PE-%Value 500k-1m,DP04_0101E-Med Onwer Monthly Mortgage,DP04_0134E-Median Gross Rent,DP05_0005PE-%under 5 yrs,DP05_0023PE-%62 yrs+,DP05_0058PE-% w & B or AM,DP05_0061PE-%White & Asian,DP05_0064PE-%White with others,DP05_0070PE-%H&L race,AreaLand,crimeStats,crime,Popo_Density_Per_Hector
679,"Census Tract 8212, Cook County, Illinois",6215.00,2202.00,1371.00,25.00,37.70,2.82,3.77,3.40,53.00,0.00,0.00,10.20,12.70,91.20,0.00,84.30,39.50,0.90,7.20,15.30,19.80,17.00,7.10,6.30,0.50,10.40,13.20,8.30,1.50,54110.00,25.70,4.50,25.40,2.30,27259.00,36017.00,34143.00,57.50,57.50,11.40,15.80,0.00,12.70,2514.00,87.60,3.50,3.90,2514.00,17,031,821200,7.00,0.70,5.20,11.10,2202.00,45.50,1201.00,3.77,2.60,19.90,26.50,45.00,7.50,0.00,1400.00,761.00,5.60,12.30,2.60,0.00,35.20,6215.00,294,33,low,0.05
680,"Census Tract 8216, Cook County, Illinois",4428.00,1591.00,1112.00,15.50,30.10,2.78,3.43,2.90,0.00,14.30,10.00,3.90,7.90,96.20,0.00,88.30,19.50,10.60,2.50,32.90,18.80,12.50,8.60,7.40,0.00,3.50,8.20,11.40,4.50,71845.00,32.30,1.80,14.30,5.80,35714.00,59069.00,41324.00,70.20,70.20,9.50,10.90,0.00,5.70,1700.00,93.60,1.50,0.00,1700.00,17,031,821600,1.80,0.00,0.00,0.80,1591.00,72.40,439.00,2.79,0.00,25.10,11.50,10.00,37.90,3.90,1598.00,1035.00,1.80,15.60,1.20,0.40,54.90,4428.00,355,21,low,0.08
681,"Census Tract 8217, Cook County, Illinois",4691.00,1700.00,1283.00,15.40,24.50,2.76,3.27,1.60,0.00,0.00,0.00,2.30,6.90,93.20,0.10,94.30,3.80,45.90,2.30,50.70,14.10,5.30,7.20,9.10,0.20,1.20,9.60,12.60,11.10,114384.00,27.80,1.10,3.00,13.90,46585.00,74825.00,46650.00,87.60,87.60,2.20,1.60,0.00,12.00,1791.00,94.90,0.00,9.80,1791.00,17,031,821700,0.00,0.00,0.00,0.40,1700.00,82.10,305.00,2.79,1.20,28.80,1.10,7.70,30.30,4.00,2051.00,987.00,7.40,17.80,0.00,0.00,80.50,4691.00,155,2,low,0.03
682,"Census Tract 2226, Cook County, Illinois",1573.00,694.00,239.00,3.20,65.60,2.27,3.29,21.10,10.00,0.00,31.60,4.00,5.80,76.00,1.50,76.50,23.70,11.60,4.80,56.60,16.40,4.50,7.30,20.00,0.00,6.30,5.00,23.60,4.50,92010.00,7.50,1.40,6.80,6.70,41023.00,49087.00,43750.00,74.90,74.90,9.50,6.70,0.00,28.60,778.00,89.20,0.00,2.60,778.00,17,031,222600,17.00,1.30,2.80,6.70,694.00,34.60,454.00,2.58,8.80,24.10,0.00,2.50,2.50,35.40,2242.00,1243.00,7.50,5.00,4.00,0.60,87.10,1573.00,16,124,low,0.01
683,"Census Tract 2308, Cook County, Illinois",1425.00,357.00,285.00,24.90,20.20,3.94,4.47,4.40,66.00,0.00,5.30,12.30,6.40,93.80,0.00,64.10,80.30,2.00,11.50,22.60,15.90,13.80,4.60,4.40,0.00,6.20,10.40,13.40,6.20,70654.00,34.50,2.50,24.90,7.70,25987.00,32857.00,25972.00,45.40,45.40,12.20,18.60,29.70,29.20,407.00,87.70,0.00,0.00,407.00,17,031,230800,1.00,1.00,0.00,2.70,357.00,54.30,163.00,4.08,1.10,29.70,12.40,5.20,21.60,2.10,1847.00,944.00,13.00,11.90,0.00,0.30,41.70,1425.00,20,80,low,0.01
684,"Census Tract 2407, Cook County, Illinois",1752.00,669.00,426.00,16.10,36.30,2.62,3.04,12.30,17.00,0.00,0.00,6.00,7.20,85.90,0.30,78.20,31.70,7.90,5.00,50.50,18.90,8.50,6.90,20.80,0.00,4.50,14.30,13.50,14.80,106807.00,16.10,3.30,10.00,20.00,42500.00,62634.00,53542.00,63.00,63.00,5.90,18.10,31.10,69.70,680.00,98.40,0.00,0.00,680.00,17,031,240700,12.50,4.40,1.80,0.00,669.00,36.30,426.00,2.48,7.30,19.70,2.10,0.00,9.50,29.60,2709.00,1150.00,5.40,7.30,2.10,0.30,84.00,1752.00,16,54,low,0.01
685,"Census Tract 2410, Cook County, Illinois",2096.00,720.00,370.00,24.90,48.60,2.69,3.25,19.80,21.00,0.00,84.80,8.60,6.80,81.70,0.00,77.20,37.10,8.10,4.70,46.70,18.20,11.70,1.20,20.80,0.00,9.90,11.00,13.50,5.10,84174.00,8.80,8.60,23.60,7.30,37989.00,47500.00,43548.00,58.40,58.40,9.00,28.10,0.00,67.60,873.00,82.50,0.00,12.50,873.00,17,031,241000,0.00,0.00,0.60,0.90,720.00,26.90,526.00,2.65,7.60,18.90,2.60,7.20,11.30,19.10,1837.00,1198.00,6.00,11.80,0.60,0.00,65.60,2096.00,20,109,low,0.01
686,"Census Tract 2411, Cook County, Illinois",3826.00,1518.00,535.00,14.20,64.80,2.52,3.28,28.30,26.00,-666666666.00,-666666666.00,2.10,6.60,73.20,0.80,86.70,18.00,12.80,5.80,47.10,15.20,14.60,6.70,19.10,0.40,4.20,14.20,14.20,5.80,92696.00,5.30,0.50,15.50,10.80,43057.00,51280.00,49013.00,67.30,67.30,7.70,30.50,42.50,91.50,1646.00,92.20,0.00,2.00,1646.00,17,031,241100,0.50,1.50,2.40,2.20,1518.00,27.10,1107.00,2.80,7.20,15.80,3.20,0.00,2.90,18.00,2430.00,1380.00,6.10,3.80,3.50,0.40,68.20,3826.00,33,223,high,0.01
687,"Census Tract 2420, Cook County, Illinois",5254.00,2110.00,738.00,6.20,65.00,2.47,3.20,28.30,3.00,0.00,26.10,1.70,2.40,75.20,0.10,81.40,24.00,11.60,3.30,61.80,8.50,9.30,9.60,24.80,0.00,8.80,7.70,4.90,10.70,122865.00,24.10,3.60,19.10,19.50,51652.00,63272.00,52017.00,69.40,69.40,8.90,14.10,0.00,15.40,2244.00,94.00,0.00,5.20,2244.00,17,031,242000,31.40,0.60,9.90,0.70,2110.00,23.70,1610.00,2.17,10.40,17.40,0.00,0.00,0.00,28.80,2919.00,1216.00,3.80,9.60,0.40,1.70,64.80,5254.00,32,166,low,0.01
688,"Census Tract 2421, Cook County, Illinois",3878.00,1701.00,741.00,5.20,56.40,2.28,2.78,22.10,33.00,0.00,0.00,0.60,2.20,78.10,0.50,90.90,17.40,15.80,3.40,64.70,5.30,5.80,9.90,27.10,0.40,2.00,1.40,13.10,27.10,154287.00,5.30,1.10,5.10,24.80,62946.00,86464.00,54665.00,87.20,87.20,6.00,1.30,0.00,0.00,1742.00,97.60,0.00,0.00,1742.00,17,031,242100,7.20,3.20,4.10,3.00,1701.00,48.60,874.00,2.30,6.60,18.80,0.00,0.00,1.00,60.10,2897.00,1726.00,6.70,3.10,0.30,1.20,85.50,3878.00,32,128,low,0.01
689,"Census Tract 2506, Cook County, Illinois",4120.00,1343.00,1014.00,37.80,24.50,3.07,3.59,3.60,53.00,7.50,28.10,8.00,6.60,96.40,0.20,95.70,9.30,1.70,11.20,25.60,24.00,7.40,4.90,11.80,0.00,9.50,21.20,11.50,3.90,62778.00,32.80,6.70,25.70,3.40,26907.00,44583.00,30516.00,44.10,44.10,16.10,13.10,0.00,45.70,1436.00,93.50,1.70,3.80,1436.00,17,031,250600,2.90,0.00,0.00,1.10,1343.00,70.70,394.00,3.13,0.00,15.00,8.60,12.50,31.80,2.00,1760.00,1014.00,5.30,21.80,0.00,0.00,4.50,4120.00,64,306,high,0.02
690,"Census Tract 2511, Cook County, Illinois",4416.00,1487.00,815.00,34.50,45.20,2.96,4.34,4.30,108.00,5.20,12.00,17.10,5.80,88.80,0.60,95.00,11.80,0.40,12.00,16.50,35.90,10.40,3.80,11.30,0.00,18.30,25.80,6.30,0.70,37287.00,41.40,5.60,43.90,1.20,21895.00,29277.00,27564.00,28.40,28.40,6.30,37.50,0.00,57.10,1766.00,84.20,2.50,10.90,1766.00,17,031,251100,13.90,0.00,1.40,2.90,1487.00,34.40,975.00,3.92,4.80,21.00,24.60,25.80,20.10,0.00,1535.00,879.00,7.50,20.30,0.00,0.00,7.00,4416.00,49,434,high,0.01
691,"Census Tract 8363, Cook County, Illinois",1488.00,662.00,200.00,8.50,69.80,2.20,3.41,21.40,0.00,0.00,0.00,2.40,10.80,79.80,2.10,87.20,18.90,13.00,9.20,46.80,16.60,6.50,4.40,16.90,1.20,16.60,15.60,12.20,7.60,84732.00,27.60,2.00,15.00,21.50,37273.00,58158.00,48393.00,73.80,73.80,12.00,0.00,0.00,0.00,738.00,89.70,0.00,10.40,738.00,17,031,836300,25.60,0.00,0.90,13.00,662.00,31.00,457.00,2.57,7.30,19.80,3.40,9.30,23.40,11.70,1929.00,1028.00,4.30,19.50,0.40,1.10,43.90,1488.00,13,59,low,0.01
692,"Census Tract 8364, Cook County, Illinois",3737.00,1774.00,769.00,26.50,56.70,2.11,3.40,3.20,44.00,0.00,16.30,7.20,5.70,81.20,0.00,93.10,16.90,1.00,18.80,53.80,22.80,5.80,14.20,13.00,0.00,25.20,10.70,8.20,4.30,75228.00,19.00,3.30,35.90,8.50,32328.00,47750.00,53816.00,58.30,58.30,4.90,25.70,40.00,32.00,1851.00,95.80,2.80,1.30,1851.00,17,031,836400,49.30,1.00,11.50,3.70,1774.00,28.40,1270.00,2.34,5.00,28.10,6.20,10.10,10.10,17.70,2553.00,486.00,7.00,13.60,0.00,0.00,8.10,3737.00,79,201,low,0.02
693,"Census Tract 8365, Cook County, Illinois",1610.00,665.00,430.00,49.50,35.30,2.42,3.14,1.60,47.00,0.00,0.00,10.00,4.80,87.20,0.00,90.80,8.30,0.00,20.20,23.00,31.80,13.60,16.00,7.30,0.00,12.50,12.80,7.10,1.10,52364.00,15.20,3.80,46.20,0.00,28375.00,35568.00,42885.00,46.10,46.10,8.90,28.60,43.90,42.60,738.00,90.10,0.00,8.30,738.00,17,031,836500,40.20,3.50,4.10,1.90,665.00,7.10,618.00,3.77,3.00,29.90,0.00,0.00,42.60,0.00,3194.00,925.00,8.90,8.40,0.00,0.00,0.00,1610.00,46,120,low,0.03
694,"Census Tract 8366, Cook County, Illinois",2291.00,904.00,447.00,30.50,50.60,2.52,3.50,11.20,42.00,0.00,0.00,7.70,7.90,87.10,0.00,81.70,45.90,0.60,6.40,31.40,21.60,7.10,5.80,9.60,0.00,11.30,3.70,5.80,1.20,61611.00,30.00,6.30,35.60,2.50,27283.00,31335.00,27125.00,53.40,53.40,8.70,15.40,0.00,28.10,1142.00,79.20,0.00,17.50,1142.00,17,031,836600,9.50,0.00,0.00,14.90,904.00,37.90,561.00,2.28,1.00,18.80,4.70,16.90,31.80,6.40,1807.00,1036.00,2.90,15.80,2.50,0.00,47.40,2291.00,63,459,high,0.03
695,"Census Tract 8367, Cook County, Illinois",2422.00,884.00,492.00,33.50,44.30,2.74,3.76,7.40,122.00,0.00,63.80,14.80,6.10,84.60,0.00,92.40,25.90,1.40,12.10,20.30,40.70,8.20,4.00,5.20,0.00,19.90,13.50,11.50,2.00,70095.00,23.00,5.10,42.40,0.00,22225.00,35114.00,34185.00,33.80,33.80,8.30,31.30,44.90,45.40,1020.00,86.70,0.00,2.10,1020.00,17,031,836700,15.20,0.70,0.60,9.30,884.00,30.10,618.00,2.30,6.20,20.00,12.00,15.40,11.70,12.40,1381.00,950.00,9.20,13.00,0.00,0.00,9.90,2422.00,122,427,high,0.05
696,"Census Tract 8368, Cook County, Illinois",2164.00,826.00,445.00,37.40,46.10,2.58,3.88,1.00,0.00,0.00,0.00,28.30,7.40,86.20,0.00,100.00,1.60,0.60,24.80,20.90,12.10,19.80,11.70,2.60,0.00,42.60,22.00,2.30,0.00,32252.00,33.50,6.70,62.20,0.00,-666666666.00,21747.00,35870.00,25.90,25.90,12.30,61.60,100.00,73.90,1131.00,73.00,10.20,10.00,1131.00,17,031,836800,27.20,0.00,6.50,14.40,826.00,14.90,703.00,2.91,2.50,31.70,12.20,32.50,0.00,10.60,1786.00,735.00,8.70,11.60,0.00,0.00,6.60,2164.00,80,484,high,0.04
697,"Census Tract 8369, Cook County, Illinois",1251.00,449.00,278.00,43.90,38.10,2.79,3.64,5.40,39.00,15.60,7.80,19.80,2.50,96.10,0.00,96.20,8.10,1.90,16.60,24.20,25.80,20.90,4.10,8.00,0.00,17.80,15.80,3.30,0.00,40013.00,22.30,4.70,44.80,0.00,27292.00,32292.00,28643.00,38.40,38.40,14.90,38.50,66.70,54.60,586.00,76.60,13.00,0.00,586.00,17,031,836900,2.60,0.90,1.20,8.50,449.00,14.90,382.00,2.94,3.10,40.50,0.00,10.40,17.90,0.00,2120.00,827.00,11.10,6.70,0.00,0.00,15.80,1251.00,16,213,low,0.01
698,"Census Tract 8374, Cook County, Illinois",2460.00,702.00,452.00,38.50,35.60,2.98,3.75,7.20,42.00,0.00,38.80,18.20,10.90,79.70,0.20,98.00,3.50,1.20,23.70,21.10,38.70,6.80,6.40,11.40,0.00,17.70,8.40,9.30,4.10,62420.00,22.80,6.30,47.60,0.00,24452.00,29200.00,34524.00,33.10,33.10,14.90,33.20,0.00,45.60,858.00,81.80,15.70,5.80,858.00,17,031,837400,5.20,0.00,0.90,5.90,702.00,17.40,580.00,3.62,2.10,25.80,5.70,36.90,16.40,4.90,1646.00,953.00,5.70,12.50,0.60,0.00,8.10,2460.00,59,318,high,0.02
699,"Census Tract 8370, Cook County, Illinois",1950.00,754.00,398.00,37.90,47.20,2.58,3.84,3.00,48.00,0.00,12.80,13.00,9.60,85.10,0.00,95.70,6.30,0.70,19.10,30.70,28.80,3.30,13.90,10.00,0.00,33.30,5.00,4.60,0.00,49238.00,23.70,5.40,55.00,0.00,33958.00,59632.00,40987.00,29.20,29.20,5.70,43.70,47.20,62.40,919.00,82.00,9.50,0.00,919.00,17,031,837000,27.20,0.00,0.00,21.80,754.00,25.50,562.00,2.03,5.00,35.30,12.00,30.20,11.50,4.20,1836.00,718.00,8.50,10.10,0.00,0.40,10.20,1950.00,41,339,high,0.02
700,"Census Tract 8371, Cook County, Illinois",1596.00,736.00,294.00,23.00,60.10,2.08,3.46,4.60,103.00,0.00,0.00,9.90,7.40,85.80,0.40,93.90,13.20,2.00,16.60,55.30,22.80,17.00,10.40,14.60,0.00,14.50,12.60,9.60,0.00,66305.00,34.10,5.40,24.90,0.00,41442.00,47500.00,43846.00,49.10,49.10,10.80,15.30,3.30,18.80,872.00,84.40,9.00,1.00,872.00,17,031,837100,27.10,0.00,2.80,14.20,736.00,34.50,482.00,2.54,3.10,29.80,4.70,22.40,17.30,4.30,1884.00,916.00,4.90,19.90,0.00,0.00,25.90,1596.00,74,204,low,0.05
701,"Census Tract 8373, Cook County, Illinois",2607.00,748.00,539.00,48.90,27.90,3.03,3.75,1.50,93.00,0.00,0.00,10.10,8.60,84.10,0.00,98.80,4.50,0.80,16.90,27.40,25.10,10.60,3.10,8.30,0.00,24.20,16.00,10.40,0.00,45411.00,30.10,5.50,36.80,0.00,23047.00,37596.00,44083.00,38.50,38.50,8.20,29.10,16.10,54.40,897.00,83.40,0.00,5.40,897.00,17,031,837300,0.00,0.00,5.00,0.00,748.00,38.10,463.00,2.02,0.70,21.50,16.80,13.70,27.00,0.00,1514.00,1049.00,10.90,10.10,0.00,0.00,5.90,2607.00,36,425,high,0.01
702,"Census Tract 8378, Cook County, Illinois",2662.00,949.00,468.00,26.70,50.70,2.51,3.63,8.40,101.00,0.00,25.80,13.00,4.20,75.20,0.00,93.70,10.00,3.90,10.90,50.20,15.10,14.20,7.50,16.90,0.00,13.50,11.00,5.40,8.50,91709.00,10.30,7.30,23.70,9.80,38884.00,70074.00,52973.00,59.30,59.30,8.30,30.10,41.30,46.00,1195.00,79.40,6.90,10.50,1195.00,17,031,837800,17.00,0.00,5.10,4.10,949.00,21.20,748.00,2.46,13.80,17.90,0.00,3.00,20.90,11.90,1883.00,1227.00,7.20,8.60,0.90,0.00,23.80,2662.00,100,525,high,0.04
703,"Census Tract 8380, Cook County, Illinois",2577.00,1219.00,441.00,21.00,63.80,2.11,3.41,11.50,61.00,0.00,0.00,9.00,12.40,80.50,1.00,89.20,17.90,4.90,10.10,50.30,18.40,15.00,6.80,21.30,0.00,28.50,12.40,9.20,3.80,74177.00,23.40,7.90,38.30,3.20,31019.00,73750.00,56146.00,53.00,53.00,5.40,30.80,13.70,54.40,1354.00,90.00,0.00,10.70,1354.00,17,031,838000,44.10,0.00,15.80,4.10,1219.00,25.20,912.00,2.53,8.50,22.70,5.50,4.60,0.00,15.60,2110.00,515.00,11.40,16.80,0.50,0.00,20.40,2577.00,53,263,high,0.02
704,"Census Tract 8381, Cook County, Illinois",1760.00,1131.00,188.00,4.60,83.40,1.54,2.56,18.10,94.00,0.00,100.00,18.70,5.30,75.70,2.40,82.80,19.50,4.80,7.20,66.60,6.90,6.70,8.30,24.70,0.00,23.90,11.90,2.70,3.20,92632.00,40.10,4.70,39.30,8.50,50284.00,71875.00,60682.00,52.70,52.70,7.00,13.30,0.00,45.50,1346.00,84.00,0.00,8.90,1346.00,17,031,838100,78.10,1.30,14.60,26.10,1131.00,12.40,991.00,1.86,5.40,19.50,5.00,10.70,20.70,11.40,1688.00,484.00,2.90,26.70,0.50,0.00,34.40,1760.00,82,255,high,0.05
705,"Census Tract 8382, Cook County, Illinois",1976.00,387.00,123.00,5.90,68.20,2.50,3.15,32.70,15.00,0.00,100.00,2.70,2.30,56.10,9.80,71.20,33.80,7.30,5.20,49.60,15.30,6.50,5.10,9.70,1.60,9.30,19.40,7.80,5.40,79796.00,19.40,0.00,8.00,13.00,8724.00,41875.00,55329.00,90.90,90.90,3.60,3.30,-666666666.00,0.00,419.00,92.40,0.00,12.00,419.00,17,031,838200,2.60,0.00,9.30,1.70,387.00,39.30,235.00,2.52,3.10,12.40,10.50,7.20,7.90,10.50,2162.00,1066.00,0.00,6.10,1.10,1.30,55.50,1976.00,115,271,high,0.06
706,"Census Tract 8383, Cook County, Illinois",1425.00,666.00,260.00,13.70,61.00,1.94,3.00,8.10,0.00,0.00,47.10,7.10,4.40,73.70,0.90,85.80,14.10,6.40,3.50,54.50,22.20,7.80,20.90,19.40,0.00,12.90,14.10,11.60,13.40,101280.00,13.20,4.20,15.80,28.50,43029.00,67054.00,44750.00,71.50,71.50,4.40,14.60,23.60,60.70,736.00,90.50,0.00,8.70,736.00,17,031,838300,69.60,15.10,12.60,5.00,666.00,25.70,495.00,2.32,10.10,26.10,0.00,0.00,0.60,34.50,3019.00,1243.00,7.70,12.00,0.00,0.20,38.50,1425.00,34,213,low,0.02
707,"Census Tract 8386, Cook County, Illinois",1507.00,556.00,311.00,43.50,44.10,2.46,3.30,7.00,57.00,0.00,0.00,32.10,11.60,73.90,0.00,97.50,4.40,0.90,16.60,18.60,24.10,16.60,4.40,6.90,0.00,28.60,28.80,3.20,0.00,26143.00,34.70,9.20,52.50,0.00,12176.00,25250.00,27125.00,17.40,17.40,9.80,47.60,24.10,49.10,639.00,87.00,41.30,3.60,639.00,17,031,838600,25.50,1.60,6.40,1.30,556.00,4.90,529.00,2.81,3.20,15.60,0.00,0.00,33.30,44.40,-666666666.00,743.00,14.60,10.20,0.00,0.00,3.10,1507.00,24,242,high,0.02
708,"Census Tract 8387, Cook County, Illinois",4311.00,1550.00,1016.00,49.10,34.50,2.78,3.49,5.30,15.00,33.10,16.90,28.20,6.40,90.20,0.00,99.70,0.60,0.00,20.30,17.90,28.50,14.50,3.90,9.10,0.00,22.20,17.50,7.80,0.00,35253.00,27.40,7.40,56.80,0.00,21201.00,52679.00,34176.00,25.70,25.70,9.30,42.90,58.80,43.30,1909.00,81.20,0.00,9.50,1909.00,17,031,838700,4.30,0.00,1.20,2.00,1550.00,15.60,1308.00,3.10,6.80,35.60,14.90,34.70,4.50,0.00,1398.00,987.00,7.90,14.20,0.00,0.00,2.40,4311.00,65,969,high,0.02
709,"Census Tract 8388, Cook County, Illinois",3173.00,1131.00,766.00,36.70,32.30,2.81,3.53,3.20,16.00,0.00,34.30,10.20,7.00,93.00,0.30,80.50,38.30,0.50,17.10,13.60,25.20,6.90,5.90,7.70,0.00,22.40,15.00,6.50,0.60,51197.00,30.70,6.90,43.80,0.90,25508.00,43942.00,26793.00,34.80,34.80,10.70,42.30,37.10,87.10,1294.00,87.40,0.00,0.00,1294.00,17,031,838800,2.80,0.00,0.30,0.00,1131.00,39.60,683.00,3.19,4.20,24.00,35.00,23.20,6.30,8.50,1299.00,400.00,5.30,19.40,0.40,0.00,47.30,3173.00,1786,492,high,0.56
710,"Census Tract 8390, Cook County, Illinois",8789.00,4789.00,1691.00,6.40,64.70,1.76,2.36,16.10,0.00,-666666666.00,-666666666.00,1.20,4.40,63.60,1.10,82.90,13.60,10.30,3.90,65.30,9.70,4.70,12.50,23.60,0.00,9.40,3.30,18.10,15.00,125637.00,16.50,0.00,4.10,24.60,63037.00,86736.00,77450.00,91.20,91.20,1.30,5.10,0.00,59.50,5645.00,84.80,4.00,9.10,5645.00,17,031,839000,89.70,5.10,20.20,11.10,4789.00,39.80,2882.00,1.77,9.50,18.10,4.70,5.30,8.00,1.60,1816.00,2074.00,3.10,10.40,1.90,2.00,73.30,8789.00,48,519,high,0.01
711,"Census Tract 8391, Cook County, Illinois",7352.00,3670.00,957.00,2.90,73.90,1.61,2.40,15.40,2.00,0.00,0.00,3.30,4.60,60.80,4.40,71.30,30.20,7.70,5.50,73.10,6.50,6.10,18.80,26.90,0.70,7.80,2.70,17.50,15.30,133188.00,4.40,0.90,1.80,34.00,58606.00,76591.00,68894.00,92.00,92.00,5.50,2.00,0.00,0.00,4438.00,82.70,3.40,6.50,4438.00,17,031,839100,96.60,8.00,25.80,13.80,3670.00,31.70,2508.00,1.71,16.10,9.80,1.80,0.00,8.30,5.50,2362.00,1949.00,1.40,3.60,0.50,1.50,62.10,7352.00,110,2195,high,0.01
712,"Census Tract 8392, Cook County, Illinois",2452.00,1375.00,390.00,12.10,71.60,1.78,2.76,15.70,17.00,0.00,0.00,11.30,6.20,80.30,0.50,72.50,29.40,3.50,5.00,47.30,11.90,5.90,10.00,13.60,0.00,17.00,9.60,9.30,2.20,62860.00,30.10,1.10,16.00,2.60,30548.00,51786.00,41049.00,65.90,65.90,11.80,2.10,0.00,0.00,1685.00,81.60,0.00,9.30,1685.00,17,031,839200,81.10,0.00,15.00,19.90,1375.00,34.40,902.00,1.85,3.90,27.50,23.00,23.00,10.60,0.00,1529.00,861.00,5.70,27.20,1.40,0.40,21.00,2452.00,65,225,high,0.03
713,"Census Tract 8395, Cook County, Illinois",1510.00,695.00,239.00,6.90,65.60,1.95,3.06,12.30,0.00,-666666666.00,-666666666.00,13.30,3.30,76.00,0.80,88.60,9.70,1.70,5.20,53.80,15.80,7.60,6.50,6.90,0.00,28.20,13.20,5.00,15.10,112908.00,52.90,0.70,35.00,39.30,45192.00,85170.00,74844.00,68.30,68.30,5.90,5.40,0.00,0.00,910.00,76.40,7.80,11.00,910.00,17,031,839500,46.60,0.50,19.60,3.80,695.00,40.70,412.00,2.58,4.50,28.80,4.20,1.80,14.50,10.60,2367.00,289.00,2.50,32.80,0.90,0.00,20.70,1510.00,26,123,low,0.02
714,"Census Tract 8396, Cook County, Illinois",1367.00,759.00,335.00,12.90,55.90,1.75,2.53,4.70,0.00,0.00,33.30,7.00,2.70,93.50,0.00,97.20,4.50,0.00,8.00,36.30,22.90,2.70,6.60,10.90,0.00,10.30,15.00,9.70,1.60,77690.00,39.90,5.80,23.20,3.60,43046.00,58793.00,44961.00,61.40,61.40,4.00,5.10,0.00,0.00,918.00,82.70,9.50,3.10,918.00,17,031,839600,29.10,0.00,12.60,10.90,759.00,37.50,474.00,2.28,3.00,29.90,9.80,6.30,8.40,7.00,2261.00,1026.00,4.20,31.50,0.50,0.00,7.80,1367.00,32,250,high,0.02
715,"Census Tract 8397, Cook County, Illinois",4510.00,1829.00,896.00,13.30,51.00,2.47,3.50,9.70,14.00,0.00,9.40,8.30,3.40,91.20,0.00,75.30,41.60,7.90,6.10,46.50,14.80,8.70,7.90,18.30,0.00,8.50,11.90,9.80,7.70,81791.00,23.40,1.60,15.50,12.10,36918.00,57204.00,43325.00,61.80,61.80,9.00,15.50,28.90,38.00,1994.00,91.70,1.10,2.90,1994.00,17,031,839700,4.70,0.40,4.90,3.50,1829.00,45.40,999.00,2.89,3.50,26.20,3.00,6.60,8.60,21.20,1844.00,901.00,6.60,15.90,0.80,0.20,65.70,4510.00,61,150,low,0.01
716,"Census Tract 8398, Cook County, Illinois",2831.00,1190.00,637.00,7.00,46.50,2.37,2.85,16.00,0.00,-666666666.00,-666666666.00,7.30,4.10,85.50,1.00,60.60,47.60,9.90,3.20,47.60,18.50,5.90,9.50,4.90,0.00,7.80,12.60,8.80,1.40,73878.00,20.10,4.00,6.10,1.40,36305.00,43396.00,51094.00,67.50,67.50,12.30,11.50,9.70,19.20,1275.00,93.30,0.00,5.10,1275.00,17,031,839800,2.00,0.00,2.40,2.00,1190.00,38.50,732.00,2.47,7.20,18.10,2.00,2.20,6.10,6.10,2513.00,980.00,5.50,18.00,1.50,0.40,60.60,2831.00,26,112,low,0.01
